timestamp,z
1759998214.2285545,1.779
1759998214.2777228,-0.048
1759998214.2777228,0.855
1759998214.2777228,0.767
1759998214.2777228,0.106
1759998214.329213,-0.045
1759998214.329213,0.855
1759998214.329213,0.771
1759998214.329213,0.163
1759998214.3793843,-0.045
1759998214.3793843,0.859
1759998214.3793843,0.776
1759998214.3793843,0.18
1759998214.4293976,-0.046
1759998214.4293976,0.867
1759998214.4293976,0.784
1759998214.4293976,0.177
1759998214.4792032,-0.049
1759998214.4792032,0.857
1759998214.4792032,0.778
1759998214.4792032,0.127
1759998214.5295374,-0.045
1759998214.5295374,0.861
1759998214.5295374,0.777
1759998214.5295374,0.174
1759998214.5790873,-0.045
1759998214.5790873,0.868
1759998214.5790873,0.791
1759998214.5790873,0.172
1759998214.6287131,-0.044
1759998214.6287131,0.864
1759998214.6287131,0.782
1759998214.6287131,0.197
1759998214.6785023,-0.047
1759998214.6785023,0.87
1759998214.6785023,0.787
1759998214.6785023,0.142
1759998214.7282665,-0.048
1759998214.7282665,0.864
1759998214.7282665,0.776
1759998214.7282665,0.182
1759998214.778221,-0.048
1759998214.778221,0.869
1759998214.778221,0.787
1759998214.778221,0.164
1759998214.8277028,-0.049
1759998214.8277028,0.861
1759998214.8277028,0.781
1759998214.8277028,0.143
1759998214.878268,-0.048
1759998214.878268,0.884
1759998214.878268,0.802
1759998214.878268,0.171
1759998214.9282641,-0.046
1759998214.9282641,0.867
1759998214.9282641,0.782
1759998214.9282641,0.198
1759998214.9782352,-0.045
1759998214.9782352,0.865
1759998214.9782352,0.777
1759998214.9782352,0.153
1759998215.0279338,-0.045
1759998215.0279338,0.857
1759998215.0279338,0.771
1759998215.0279338,0.187
1759998215.0783021,-0.05
1759998215.0783021,0.857
1759998215.0783021,0.77
1759998215.0783021,0.125
1759998215.1284049,-0.048
1759998215.1284049,0.866
1759998215.1284049,0.782
1759998215.1284049,0.21
1759998215.1784792,-0.049
1759998215.1784792,0.872
1759998215.1784792,0.785
1759998215.1784792,0.12
1759998215.2285137,-0.047
1759998215.2285137,0.875
1759998215.2285137,0.787
1759998215.2285137,0.153
1759998215.2784116,-0.049
1759998215.2784116,0.875
1759998215.2784116,0.786
1759998215.2784116,0.171
1759998215.3283942,-0.049
1759998215.3283942,0.871
1759998215.3283942,0.784
1759998215.3283942,0.142
1759998215.3783407,-0.049
1759998215.3783407,0.865
1759998215.3783407,0.775
1759998215.3783407,0.178
1759998215.428083,-0.05
1759998215.428083,0.862
1759998215.428083,0.777
1759998215.428083,0.177
1759998215.4785285,-0.05
1759998215.4785285,0.868
1759998215.4785285,0.781
1759998215.4785285,0.134
1759998215.5280735,-0.048
1759998215.5280735,0.865
1759998215.5280735,0.782
1759998215.5280735,0.169
1759998215.577982,-0.051
1759998215.577982,0.871
1759998215.577982,0.786
1759998215.577982,0.159
1759998215.6279874,-0.05
1759998215.6279874,0.859
1759998215.6279874,0.777
1759998215.6279874,0.159
1759998215.6783578,-0.05
1759998215.6783578,0.865
1759998215.6783578,0.78
1759998215.6783578,0.188
1759998215.7280028,-0.05
1759998215.7280028,0.869
1759998215.7280028,0.785
1759998215.7280028,0.169
1759998215.777966,-0.048
1759998215.777966,0.87
1759998215.777966,0.788
1759998215.777966,0.15
1759998215.8285291,-0.047
1759998215.8285291,0.858
1759998215.8285291,0.775
1759998215.8285291,0.158
1759998215.8786843,-0.049
1759998215.8786843,0.86
1759998215.8786843,0.777
1759998215.8786843,0.129
1759998215.9279754,-0.047
1759998215.9279754,0.863
1759998215.9279754,0.781
1759998215.9279754,0.105
1759998215.978478,-0.047
1759998215.978478,0.865
1759998215.978478,0.784
1759998215.978478,0.133
1759998216.028836,-0.047
1759998216.028836,0.861
1759998216.028836,0.778
1759998216.028836,0.145
1759998216.0784934,-0.046
1759998216.0784934,0.858
1759998216.0784934,0.772
1759998216.0784934,0.123
1759998216.1283152,-0.046
1759998216.1283152,0.861
1759998216.1283152,0.784
1759998216.1283152,0.211
1759998216.1788719,-0.046
1759998216.1788719,0.867
1759998216.1788719,0.787
1759998216.1788719,0.21
1759998216.2283006,-0.048
1759998216.2283006,0.866
1759998216.2283006,0.788
1759998216.2283006,0.18
1759998216.2783046,-0.045
1759998216.2783046,0.872
1759998216.2783046,0.789
1759998216.2783046,0.194
1759998216.3284202,-0.049
1759998216.3284202,0.87
1759998216.3284202,0.786
1759998216.3284202,0.21
1759998216.3783479,-0.045
1759998216.3783479,0.858
1759998216.3783479,0.774
1759998216.3783479,0.171
1759998216.4285517,-0.045
1759998216.4285517,0.867
1759998216.4285517,0.785
1759998216.4285517,0.152
1759998216.4790373,-0.048
1759998216.4790373,0.876
1759998216.4790373,0.794
1759998216.4790373,0.202
1759998216.5279827,-0.045
1759998216.5279827,0.858
1759998216.5279827,0.77
1759998216.5279827,0.175
1759998216.5783186,-0.048
1759998216.5783186,0.869
1759998216.5783186,0.782
1759998216.5783186,0.169
1759998216.628319,-0.049
1759998216.628319,0.869
1759998216.628319,0.781
1759998216.628319,0.129
1759998216.6784601,-0.049
1759998216.6784601,0.871
1759998216.6784601,0.784
1759998216.6784601,0.211
1759998216.7281113,-0.047
1759998216.7281113,0.868
1759998216.7281113,0.78
1759998216.7281113,0.17
1759998216.778423,-0.047
1759998216.778423,0.868
1759998216.778423,0.776
1759998216.778423,0.196
1759998216.828463,-0.048
1759998216.828463,0.859
1759998216.828463,0.779
1759998216.828463,0.154
1759998216.8784401,-0.046
1759998216.8784401,0.855
1759998216.8784401,0.771
1759998216.8784401,0.226
1759998216.9283426,-0.045
1759998216.9283426,0.872
1759998216.9283426,0.782
1759998216.9283426,0.202
1759998216.9784606,-0.048
1759998216.9784606,0.856
1759998216.9784606,0.77
1759998216.9784606,0.113
1759998216.9784606,-0.706
1759998216.9784606,-0.486
1759998217.0283537,-0.046
1759998217.0283537,0.858
1759998217.0283537,0.774
1759998217.0283537,0.129
1759998217.0793297,-0.044
1759998217.0793297,0.859
1759998217.0793297,0.772
1759998217.0793297,0.194
1759998217.128428,-0.043
1759998217.128428,0.862
1759998217.128428,0.778
1759998217.128428,0.206
1759998217.178821,-0.043
1759998217.178821,0.861
1759998217.178821,0.776
1759998217.178821,0.214
1759998217.2286513,-0.039
1759998217.2286513,0.862
1759998217.2286513,0.778
1759998217.2286513,0.129
1759998217.2784853,-0.046
1759998217.2784853,0.858
1759998217.2784853,0.779
1759998217.2784853,0.204
1759998217.3283176,-0.042
1759998217.3283176,0.868
1759998217.3283176,0.786
1759998217.3283176,0.153
1759998217.378017,-0.041
1759998217.378017,0.871
1759998217.378017,0.785
1759998217.378017,0.148
1759998217.4283266,-0.042
1759998217.4283266,0.864
1759998217.4283266,0.779
1759998217.4283266,0.186
1759998217.478128,-0.044
1759998217.478128,0.868
1759998217.478128,0.781
1759998217.478128,0.177
1759998217.5284464,-0.045
1759998217.5284464,0.867
1759998217.5284464,0.781
1759998217.5284464,0.196
1759998217.578539,-0.044
1759998217.578539,0.864
1759998217.578539,0.781
1759998217.578539,0.221
1759998217.6284149,-0.043
1759998217.6284149,0.855
1759998217.6284149,0.769
1759998217.6284149,0.297
1759998217.6783845,-0.045
1759998217.6783845,0.873
1759998217.6783845,0.785
1759998217.6783845,0.152
1759998217.7283823,-0.042
1759998217.7283823,0.875
1759998217.7283823,0.784
1759998217.7283823,0.121
1759998217.7783864,-0.045
1759998217.7783864,0.863
1759998217.7783864,0.782
1759998217.7783864,0.188
1759998217.8284328,-0.045
1759998217.8284328,0.863
1759998217.8284328,0.778
1759998217.8284328,0.171
1759998217.8284328,0.236
1759998217.8783393,-0.045
1759998217.8783393,0.852
1759998217.8783393,0.763
1759998217.8783393,0.129
1759998217.9283738,-0.048
1759998217.9283738,0.862
1759998217.9283738,0.77
1759998217.9283738,0.177
1759998217.9784837,-0.043
1759998217.9784837,0.859
1759998217.9784837,0.768
1759998217.9784837,0.196
1759998218.0283291,-0.046
1759998218.0283291,0.857
1759998218.0283291,0.769
1759998218.0283291,0.16
1759998218.0781124,-0.043
1759998218.0781124,0.866
1759998218.0781124,0.778
1759998218.0781124,0.152
1759998218.1281707,-0.048
1759998218.1281707,0.858
1759998218.1281707,0.77
1759998218.1281707,0.175
1759998218.1788368,-0.046
1759998218.1788368,0.859
1759998218.1788368,0.771
1759998218.1788368,0.167
1759998218.2285407,-0.045
1759998218.2285407,0.859
1759998218.2285407,0.774
1759998218.2285407,0.196
1759998218.2285407,-0.246
1759998218.2784534,-0.045
1759998218.2784534,0.865
1759998218.2784534,0.782
1759998218.2784534,0.236
1759998218.3284235,-0.042
1759998218.3284235,0.861
1759998218.3284235,0.779
1759998218.3284235,0.195
1759998218.3783984,-0.044
1759998218.3783984,0.864
1759998218.3783984,0.779
1759998218.3783984,0.23
1759998218.4283233,-0.04
1759998218.4283233,0.867
1759998218.4283233,0.782
1759998218.4283233,0.141
1759998218.478291,-0.041
1759998218.478291,0.874
1759998218.478291,0.794
1759998218.478291,0.201
1759998218.528256,-0.04
1759998218.528256,0.861
1759998218.528256,0.78
1759998218.528256,0.245
1759998218.5784142,-0.042
1759998218.5784142,0.872
1759998218.5784142,0.789
1759998218.5784142,0.177
1759998218.6283436,-0.045
1759998218.6283436,0.88
1759998218.6283436,0.797
1759998218.6283436,0.17
1759998218.6784182,-0.044
1759998218.6784182,0.864
1759998218.6784182,0.782
1759998218.6784182,0.177
1759998218.7283714,-0.042
1759998218.7283714,0.866
1759998218.7283714,0.786
1759998218.7283714,0.198
1759998218.7781253,-0.039
1759998218.7781253,0.866
1759998218.7781253,0.786
1759998218.7781253,0.121
1759998218.8283029,-0.04
1759998218.8283029,0.877
1759998218.8283029,0.795
1759998218.8283029,0.158
1759998218.8785493,-0.039
1759998218.8785493,0.877
1759998218.8785493,0.798
1759998218.8785493,0.204
1759998218.9283898,-0.042
1759998218.9283898,0.866
1759998218.9283898,0.78
1759998218.9283898,0.16
1759998218.9791007,-0.042
1759998218.9791007,0.877
1759998218.9791007,0.789
1759998218.9791007,0.165
1759998219.0283186,-0.043
1759998219.0283186,0.875
1759998219.0283186,0.791
1759998219.0283186,0.164
1759998219.078093,-0.042
1759998219.078093,0.859
1759998219.078093,0.775
1759998219.078093,0.19
1759998219.128411,-0.041
1759998219.128411,0.871
1759998219.128411,0.785
1759998219.128411,0.19
1759998219.1785989,-0.045
1759998219.1785989,0.862
1759998219.1785989,0.776
1759998219.1785989,0.166
1759998219.2286313,-0.043
1759998219.2286313,0.863
1759998219.2286313,0.775
1759998219.2286313,0.133
1759998219.2779841,-0.04
1759998219.2779841,0.864
1759998219.2779841,0.781
1759998219.2779841,0.172
1759998219.328464,-0.041
1759998219.328464,0.87
1759998219.328464,0.784
1759998219.328464,0.173
1759998219.378433,-0.042
1759998219.378433,0.853
1759998219.378433,0.762
1759998219.378433,0.171
1759998219.428142,-0.045
1759998219.428142,0.862
1759998219.428142,0.774
1759998219.428142,0.176
1759998219.428142,1.144
1759998219.428142,0.602
1759998219.4780898,-0.04
1759998219.4780898,0.861
1759998219.4780898,0.771
1759998219.4780898,0.186
1759998219.5284235,-0.042
1759998219.5284235,0.849
1759998219.5284235,0.761
1759998219.5284235,0.2
1759998219.5784636,-0.043
1759998219.5784636,0.855
1759998219.5784636,0.769
1759998219.5784636,0.16
1759998219.5784636,1.282
1759998219.6279168,-0.038
1759998219.6279168,0.856
1759998219.6279168,0.769
1759998219.6279168,0.13
1759998219.6784325,-0.044
1759998219.6784325,0.868
1759998219.6784325,0.779
1759998219.6784325,0.226
1759998219.7280931,-0.045
1759998219.7280931,0.869
1759998219.7280931,0.781
1759998219.7280931,0.17
1759998219.777897,-0.043
1759998219.777897,0.863
1759998219.777897,0.778
1759998219.777897,0.185
1759998219.828659,-0.04
1759998219.828659,0.87
1759998219.828659,0.788
1759998219.828659,0.152
1759998219.8788006,-0.041
1759998219.8788006,0.868
1759998219.8788006,0.781
1759998219.8788006,0.139
1759998219.9285264,-0.04
1759998219.9285264,0.874
1759998219.9285264,0.789
1759998219.9285264,0.214
1759998219.9783607,-0.041
1759998219.9783607,0.865
1759998219.9783607,0.776
1759998219.9783607,0.145
1759998219.9783607,1.048
1759998220.0284553,-0.041
1759998220.0284553,0.86
1759998220.0284553,0.766
1759998220.0284553,0.214
1759998220.0783381,-0.043
1759998220.0783381,0.867
1759998220.0783381,0.774
1759998220.0783381,0.197
1759998220.1286583,-0.041
1759998220.1286583,0.866
1759998220.1286583,0.779
1759998220.1286583,0.164
1759998220.178657,-0.041
1759998220.178657,0.861
1759998220.178657,0.772
1759998220.178657,0.136
1759998220.2283392,-0.04
1759998220.2283392,0.866
1759998220.2283392,0.778
1759998220.2283392,0.123
1759998220.278639,-0.044
1759998220.278639,0.853
1759998220.278639,0.77
1759998220.278639,0.213
1759998220.3286076,-0.042
1759998220.3286076,0.859
1759998220.3286076,0.777
1759998220.3286076,0.143
1759998220.3780522,-0.042
1759998220.3780522,0.875
1759998220.3780522,0.791
1759998220.3780522,0.143
1759998220.4290917,-0.039
1759998220.4290917,0.861
1759998220.4290917,0.775
1759998220.4290917,0.169
1759998220.4787002,-0.04
1759998220.4787002,0.867
1759998220.4787002,0.781
1759998220.4787002,0.105
1759998220.5285218,-0.04
1759998220.5285218,0.865
1759998220.5285218,0.779
1759998220.5285218,0.146
1759998220.578346,-0.041
1759998220.578346,0.874
1759998220.578346,0.791
1759998220.578346,0.152
1759998220.6281083,-0.046
1759998220.6281083,0.863
1759998220.6281083,0.776
1759998220.6281083,0.195
1759998220.6779137,-0.042
1759998220.6779137,0.86
1759998220.6779137,0.773
1759998220.6779137,0.204
1759998220.7280223,-0.043
1759998220.7280223,0.87
1759998220.7280223,0.78
1759998220.7280223,0.21
1759998220.7280223,-0.937
1759998220.7777267,-0.04
1759998220.7777267,0.861
1759998220.7777267,0.771
1759998220.7777267,0.089
1759998220.8283427,-0.042
1759998220.8283427,0.863
1759998220.8283427,0.776
1759998220.8283427,0.184
1759998220.8785355,-0.044
1759998220.8785355,0.862
1759998220.8785355,0.782
1759998220.8785355,0.172
1759998220.8785355,-0.139
1759998220.9281619,-0.046
1759998220.9281619,0.874
1759998220.9281619,0.787
1759998220.9281619,0.138
1759998220.9778328,-0.047
1759998220.9778328,0.845
1759998220.9778328,0.759
1759998220.9778328,0.195
1759998221.0282192,-0.048
1759998221.0282192,0.856
1759998221.0282192,0.769
1759998221.0282192,0.199
1759998221.0790884,-0.043
1759998221.0790884,0.865
1759998221.0790884,0.781
1759998221.0790884,0.185
1759998221.128205,-0.047
1759998221.128205,0.873
1759998221.128205,0.786
1759998221.128205,0.161
1759998221.128205,1.013
1759998221.128205,-0.916
1759998221.1785402,-0.042
1759998221.1785402,0.863
1759998221.1785402,0.777
1759998221.1785402,0.203
1759998221.2281153,-0.047
1759998221.2281153,0.866
1759998221.2281153,0.782
1759998221.2281153,0.17
1759998221.2781117,-0.041
1759998221.2781117,0.868
1759998221.2781117,0.782
1759998221.2781117,0.203
1759998221.2781117,-0.725
1759998221.3279707,-0.042
1759998221.3279707,0.851
1759998221.3279707,0.765
1759998221.3279707,0.17
1759998221.3776107,-0.043
1759998221.3776107,0.862
1759998221.3776107,0.775
1759998221.3776107,0.177
1759998221.4281332,-0.047
1759998221.4281332,0.861
1759998221.4281332,0.776
1759998221.4281332,0.192
1759998221.4281332,0.899
1759998221.4281332,0.538
1759998221.4776096,-0.041
1759998221.4776096,0.865
1759998221.4776096,0.787
1759998221.4776096,0.215
1759998221.5275114,-0.041
1759998221.5275114,0.87
1759998221.5275114,0.785
1759998221.5275114,0.143
1759998221.5776548,-0.043
1759998221.5776548,0.855
1759998221.5776548,0.767
1759998221.5776548,0.181
1759998221.5776548,0.941
1759998221.627799,-0.041
1759998221.627799,0.864
1759998221.627799,0.78
1759998221.627799,0.198
1759998221.6781325,-0.045
1759998221.6781325,0.857
1759998221.6781325,0.773
1759998221.6781325,0.199
1759998221.7294292,-0.045
1759998221.7294292,0.865
1759998221.7294292,0.78
1759998221.7294292,0.208
1759998221.7786734,-0.044
1759998221.7786734,0.869
1759998221.7786734,0.785
1759998221.7786734,0.136
1759998221.8285496,-0.043
1759998221.8285496,0.868
1759998221.8285496,0.783
1759998221.8285496,0.166
1759998221.8790774,-0.046
1759998221.8790774,0.867
1759998221.8790774,0.782
1759998221.8790774,0.178
1759998221.9284673,-0.045
1759998221.9284673,0.862
1759998221.9284673,0.778
1759998221.9284673,0.197
1759998221.97841,-0.044
1759998221.97841,0.865
1759998221.97841,0.776
1759998221.97841,0.191
1759998222.0283816,-0.047
1759998222.0283816,0.861
1759998222.0283816,0.771
1759998222.0283816,0.217
1759998222.0787866,-0.047
1759998222.0787866,0.864
1759998222.0787866,0.775
1759998222.0787866,0.136
1759998222.128362,-0.046
1759998222.128362,0.858
1759998222.128362,0.768
1759998222.128362,0.192
1759998222.1791563,-0.044
1759998222.1791563,0.853
1759998222.1791563,0.765
1759998222.1791563,0.168
1759998222.1791563,0.315
1759998222.2284117,-0.046
1759998222.2284117,0.865
1759998222.2284117,0.782
1759998222.2284117,0.158
1759998222.2284117,-0.486
1759998222.2781122,-0.046
1759998222.2781122,0.859
1759998222.2781122,0.776
1759998222.2781122,0.138
1759998222.328326,-0.049
1759998222.328326,0.852
1759998222.328326,0.766
1759998222.328326,0.115
1759998222.3785906,-0.047
1759998222.3785906,0.871
1759998222.3785906,0.788
1759998222.3785906,0.178
1759998222.4279294,-0.049
1759998222.4279294,0.867
1759998222.4279294,0.776
1759998222.4279294,0.144
1759998222.4783516,-0.045
1759998222.4783516,0.861
1759998222.4783516,0.78
1759998222.4783516,0.217
1759998222.4783516,0.016
1759998222.5283375,-0.044
1759998222.5283375,0.851
1759998222.5283375,0.77
1759998222.5283375,0.172
1759998222.5782058,-0.045
1759998222.5782058,0.856
1759998222.5782058,0.773
1759998222.5782058,0.178
1759998222.6278806,-0.042
1759998222.6278806,0.867
1759998222.6278806,0.783
1759998222.6278806,0.14
1759998222.6776993,-0.044
1759998222.6776993,0.864
1759998222.6776993,0.78
1759998222.6776993,0.209
1759998222.7277944,-0.046
1759998222.7277944,0.859
1759998222.7277944,0.78
1759998222.7277944,0.135
1759998222.7776709,-0.041
1759998222.7776709,0.874
1759998222.7776709,0.795
1759998222.7776709,0.21
1759998222.8293653,-0.048
1759998222.8293653,0.868
1759998222.8293653,0.788
1759998222.8293653,0.206
1759998222.8788407,-0.042
1759998222.8788407,0.861
1759998222.8788407,0.784
1759998222.8788407,0.211
1759998222.9285173,-0.046
1759998222.9285173,0.866
1759998222.9285173,0.782
1759998222.9285173,0.161
1759998222.9783995,-0.045
1759998222.9783995,0.861
1759998222.9783995,0.782
1759998222.9783995,0.171
1759998222.9783995,-0.676
1759998223.027962,-0.046
1759998223.027962,0.858
1759998223.027962,0.776
1759998223.027962,0.153
1759998223.0776455,-0.045
1759998223.0776455,0.858
1759998223.0776455,0.769
1759998223.0776455,0.143
1759998223.128362,-0.047
1759998223.128362,0.868
1759998223.128362,0.787
1759998223.128362,0.186
1759998223.178493,-0.044
1759998223.178493,0.86
1759998223.178493,0.771
1759998223.178493,0.151
1759998223.2283454,-0.046
1759998223.2283454,0.871
1759998223.2283454,0.784
1759998223.2283454,0.233
1759998223.2783513,-0.043
1759998223.2783513,0.864
1759998223.2783513,0.78
1759998223.2783513,0.212
1759998223.3284159,-0.044
1759998223.3284159,0.876
1759998223.3284159,0.791
1759998223.3284159,0.198
1759998223.377965,-0.043
1759998223.377965,0.866
1759998223.377965,0.777
1759998223.377965,0.155
1759998223.4281054,-0.041
1759998223.4281054,0.861
1759998223.4281054,0.774
1759998223.4281054,0.181
1759998223.478075,-0.041
1759998223.478075,0.862
1759998223.478075,0.769
1759998223.478075,0.089
1759998223.5278835,-0.038
1759998223.5278835,0.861
1759998223.5278835,0.77
1759998223.5278835,0.151
1759998223.5278835,0.214
1759998223.5778084,-0.041
1759998223.5778084,0.871
1759998223.5778084,0.782
1759998223.5778084,0.126
1759998223.6275582,-0.043
1759998223.6275582,0.871
1759998223.6275582,0.783
1759998223.6275582,0.138
1759998223.6778512,-0.045
1759998223.6778512,0.85
1759998223.6778512,0.762
1759998223.6778512,0.177
1759998223.7274451,-0.044
1759998223.7274451,0.865
1759998223.7274451,0.773
1759998223.7274451,0.186
1759998223.7781086,-0.045
1759998223.7781086,0.866
1759998223.7781086,0.776
1759998223.7781086,0.115
1759998223.8280041,-0.046
1759998223.8280041,0.879
1759998223.8280041,0.795
1759998223.8280041,0.141
1759998223.8779593,-0.044
1759998223.8779593,0.866
1759998223.8779593,0.786
1759998223.8779593,0.144
1759998223.9280555,-0.044
1759998223.9280555,0.87
1759998223.9280555,0.783
1759998223.9280555,0.127
1759998223.9778297,-0.041
1759998223.9778297,0.871
1759998223.9778297,0.782
1759998223.9778297,0.157
1759998223.9778297,-0.856
1759998224.0275881,-0.046
1759998224.0275881,0.859
1759998224.0275881,0.774
1759998224.0275881,0.155
1759998224.0776496,-0.043
1759998224.0776496,0.861
1759998224.0776496,0.776
1759998224.0776496,0.126
1759998224.1294775,-0.044
1759998224.1294775,0.87
1759998224.1294775,0.781
1759998224.1294775,0.187
1759998224.1796093,-0.042
1759998224.1796093,0.859
1759998224.1796093,0.768
1759998224.1796093,0.153
1759998224.2291782,-0.046
1759998224.2291782,0.873
1759998224.2291782,0.782
1759998224.2291782,0.202
1759998224.2784965,-0.042
1759998224.2784965,0.872
1759998224.2784965,0.781
1759998224.2784965,0.224
1759998224.3283153,-0.045
1759998224.3283153,0.863
1759998224.3283153,0.778
1759998224.3283153,0.138
1759998224.378137,-0.046
1759998224.378137,0.862
1759998224.378137,0.772
1759998224.378137,0.169
1759998224.378137,-0.723
1759998224.4285898,-0.044
1759998224.4285898,0.868
1759998224.4285898,0.778
1759998224.4285898,0.173
1759998224.4780908,-0.047
1759998224.4780908,0.867
1759998224.4780908,0.774
1759998224.4780908,0.193
1759998224.5284355,-0.045
1759998224.5284355,0.878
1759998224.5284355,0.787
1759998224.5284355,0.101
1759998224.5284355,-0.48
1759998224.5284355,-0.148
1759998224.578316,-0.048
1759998224.578316,0.849
1759998224.578316,0.757
1759998224.578316,0.167
1759998224.6283107,-0.046
1759998224.6283107,0.854
1759998224.6283107,0.76
1759998224.6283107,0.154
1759998224.678382,-0.047
1759998224.678382,0.856
1759998224.678382,0.766
1759998224.678382,0.115
1759998224.72848,-0.047
1759998224.72848,0.872
1759998224.72848,0.785
1759998224.72848,0.185
1759998224.7779982,-0.044
1759998224.7779982,0.858
1759998224.7779982,0.763
1759998224.7779982,0.185
1759998224.828029,-0.047
1759998224.828029,0.867
1759998224.828029,0.777
1759998224.828029,0.166
1759998224.8783522,-0.047
1759998224.8783522,0.86
1759998224.8783522,0.762
1759998224.8783522,0.181
1759998224.8783522,1.414
1759998224.9279048,-0.05
1759998224.9279048,0.855
1759998224.9279048,0.764
1759998224.9279048,0.168
1759998224.9779558,-0.049
1759998224.9779558,0.864
1759998224.9779558,0.769
1759998224.9779558,0.116
1759998224.9779558,-0.265
1759998225.0275857,-0.049
1759998225.0275857,0.854
1759998225.0275857,0.765
1759998225.0275857,0.222
1759998225.0275857,1.241
1759998225.0785592,-0.049
1759998225.0785592,0.863
1759998225.0785592,0.774
1759998225.0785592,0.229
1759998225.1287868,-0.047
1759998225.1287868,0.852
1759998225.1287868,0.765
1759998225.1287868,0.19
1759998225.1787536,-0.049
1759998225.1787536,0.86
1759998225.1787536,0.771
1759998225.1787536,0.247
1759998225.1787536,-0.635
1759998225.228544,-0.047
1759998225.228544,0.874
1759998225.228544,0.786
1759998225.228544,0.162
1759998225.2787054,-0.044
1759998225.2787054,0.877
1759998225.2787054,0.792
1759998225.2787054,0.16
1759998225.3279645,-0.039
1759998225.3279645,0.866
1759998225.3279645,0.78
1759998225.3279645,0.208
1759998225.3785448,-0.036
1759998225.3785448,0.874
1759998225.3785448,0.785
1759998225.3785448,0.203
1759998225.4284375,-0.041
1759998225.4284375,0.862
1759998225.4284375,0.771
1759998225.4284375,0.181
1759998225.4284375,-0.175
1759998225.4786904,-0.053
1759998225.4786904,0.86
1759998225.4786904,0.772
1759998225.4786904,0.163
1759998225.5285308,-0.044
1759998225.5285308,0.88
1759998225.5285308,0.791
1759998225.5285308,0.198
1759998225.578493,-0.042
1759998225.578493,0.862
1759998225.578493,0.776
1759998225.578493,0.155
1759998225.578493,-0.084
1759998225.628571,-0.049
1759998225.628571,0.863
1759998225.628571,0.77
1759998225.628571,0.228
1759998225.628571,0.689
1759998225.628571,-0.649
1759998225.6783519,-0.047
1759998225.6783519,0.855
1759998225.6783519,0.759
1759998225.6783519,0.21
1759998225.727997,-0.047
1759998225.727997,0.86
1759998225.727997,0.767
1759998225.727997,0.19
1759998225.7778473,-0.047
1759998225.7778473,0.846
1759998225.7778473,0.748
1759998225.7778473,0.251
1759998225.8280432,-0.037
1759998225.8280432,0.873
1759998225.8280432,0.784
1759998225.8280432,0.232
1759998225.878469,-0.043
1759998225.878469,0.867
1759998225.878469,0.779
1759998225.878469,0.149
1759998225.928148,-0.043
1759998225.928148,0.88
1759998225.928148,0.795
1759998225.928148,0.231
1759998225.9785025,-0.044
1759998225.9785025,0.859
1759998225.9785025,0.77
1759998225.9785025,0.126
1759998226.0285,-0.052
1759998226.0285,0.868
1759998226.0285,0.784
1759998226.0285,0.108
1759998226.0784457,-0.051
1759998226.0784457,0.863
1759998226.0784457,0.774
1759998226.0784457,0.135
1759998226.1281419,-0.041
1759998226.1281419,0.874
1759998226.1281419,0.785
1759998226.1281419,0.166
1759998226.1788943,-0.049
1759998226.1788943,0.868
1759998226.1788943,0.779
1759998226.1788943,0.138
1759998226.228767,-0.041
1759998226.228767,0.865
1759998226.228767,0.775
1759998226.228767,0.241
1759998226.2784555,-0.044
1759998226.2784555,0.872
1759998226.2784555,0.78
1759998226.2784555,0.096
1759998226.3284576,-0.041
1759998226.3284576,0.885
1759998226.3284576,0.792
1759998226.3284576,0.235
1759998226.378534,-0.046
1759998226.378534,0.869
1759998226.378534,0.777
1759998226.378534,0.219
1759998226.378534,0.715
1759998226.4287527,-0.042
1759998226.4287527,0.871
1759998226.4287527,0.789
1759998226.4287527,0.143
1759998226.4784706,-0.043
1759998226.4784706,0.868
1759998226.4784706,0.78
1759998226.4784706,0.118
1759998226.5286825,-0.048
1759998226.5286825,0.882
1759998226.5286825,0.8
1759998226.5286825,0.144
1759998226.5785813,-0.04
1759998226.5785813,0.859
1759998226.5785813,0.771
1759998226.5785813,0.218
1759998226.6286142,-0.041
1759998226.6286142,0.874
1759998226.6286142,0.791
1759998226.6286142,0.26
1759998226.6286142,-0.79
1759998226.678512,-0.035
1759998226.678512,0.863
1759998226.678512,0.778
1759998226.678512,0.259
1759998226.7287169,-0.039
1759998226.7287169,0.856
1759998226.7287169,0.767
1759998226.7287169,0.165
1759998226.778813,-0.045
1759998226.778813,0.853
1759998226.778813,0.764
1759998226.778813,0.206
1759998226.8285034,-0.043
1759998226.8285034,0.876
1759998226.8285034,0.789
1759998226.8285034,0.111
1759998226.8785033,-0.042
1759998226.8785033,0.866
1759998226.8785033,0.776
1759998226.8785033,0.219
1759998226.9285014,-0.041
1759998226.9285014,0.869
1759998226.9285014,0.781
1759998226.9285014,0.202
1759998226.9285014,-0.091
1759998226.9784718,-0.041
1759998226.9784718,0.859
1759998226.9784718,0.773
1759998226.9784718,0.212
1759998226.9784718,-0.471
1759998226.9784718,-0.649
1759998227.028525,-0.045
1759998227.028525,0.864
1759998227.028525,0.782
1759998227.028525,0.2
1759998227.028525,-0.839
1759998227.0780635,-0.045
1759998227.0780635,0.859
1759998227.0780635,0.769
1759998227.0780635,0.198
1759998227.1281996,-0.046
1759998227.1281996,0.865
1759998227.1281996,0.772
1759998227.1281996,0.066
