timestamp,x
1759998194.979188,16.595
1759998195.028891,5.774
1759998195.028891,9.624
1759998195.028891,9.596
1759998195.028891,16.596
1759998195.0791981,5.775
1759998195.0791981,9.63
1759998195.0791981,9.6
1759998195.0791981,16.594
1759998195.1296728,5.775
1759998195.1296728,9.625
1759998195.1296728,9.596
1759998195.1296728,16.593
1759998195.1798055,5.775
1759998195.1798055,9.627
1759998195.1798055,9.599
1759998195.1798055,16.594
1759998195.2299838,5.775
1759998195.2299838,9.626
1759998195.2299838,9.598
1759998195.2299838,16.594
1759998195.2796082,5.775
1759998195.2796082,9.628
1759998195.2796082,9.601
1759998195.2796082,16.594
1759998195.3293083,5.775
1759998195.3293083,9.626
1759998195.3293083,9.599
1759998195.3293083,16.595
1759998195.3788836,5.775
1759998195.3788836,9.628
1759998195.3788836,9.6
1759998195.3788836,16.594
1759998195.4291673,5.774
1759998195.4291673,9.628
1759998195.4291673,9.6
1759998195.4291673,16.592
1759998195.479222,5.775
1759998195.479222,9.629
1759998195.479222,9.601
1759998195.479222,16.593
1759998195.5294816,5.775
1759998195.5294816,9.626
1759998195.5294816,9.598
1759998195.5294816,16.595
1759998195.5795417,5.774
1759998195.5795417,9.628
1759998195.5795417,9.6
1759998195.5795417,16.594
1759998195.6295362,5.775
1759998195.6295362,9.627
1759998195.6295362,9.599
1759998195.6295362,16.593
1759998195.679688,5.775
1759998195.679688,9.625
1759998195.679688,9.598
1759998195.679688,16.596
1759998195.729606,5.776
1759998195.729606,9.627
1759998195.729606,9.6
1759998195.729606,16.593
1759998195.7791846,5.774
1759998195.7791846,9.628
1759998195.7791846,9.601
1759998195.7791846,16.594
1759998195.828957,5.774
1759998195.828957,9.627
1759998195.828957,9.6
1759998195.828957,16.594
1759998195.8788743,5.774
1759998195.8788743,9.627
1759998195.8788743,9.599
1759998195.8788743,16.593
1759998195.9289746,5.775
1759998195.9289746,9.628
1759998195.9289746,9.601
1759998195.9289746,16.594
1759998195.9792361,5.775
1759998195.9792361,9.628
1759998195.9792361,9.6
1759998195.9792361,16.594
1759998196.0293531,5.775
1759998196.0293531,9.628
1759998196.0293531,9.6
1759998196.0293531,16.593
1759998196.0793185,5.775
1759998196.0793185,9.627
1759998196.0793185,9.599
1759998196.0793185,16.595
1759998196.1292157,5.774
1759998196.1292157,9.628
1759998196.1292157,9.599
1759998196.1292157,16.595
1759998196.1804159,5.775
1759998196.1804159,9.627
1759998196.1804159,9.598
1759998196.1804159,16.596
1759998196.2291327,5.774
1759998196.2291327,9.629
1759998196.2291327,9.601
1759998196.2291327,16.594
1759998196.279199,5.774
1759998196.279199,9.629
1759998196.279199,9.6
1759998196.279199,16.593
1759998196.328617,5.775
1759998196.328617,9.628
1759998196.328617,9.6
