timestamp,rcs
1759998212.5779672,-3.4
1759998212.627807,-1.8
1759998212.627807,-3.9
1759998212.627807,-3.9
1759998212.627807,-3.3
1759998212.6778789,-1.9
1759998212.6778789,-3.9
1759998212.6778789,-3.9
1759998212.6778789,-3.2
1759998212.7279804,-1.9
1759998212.7279804,-3.7
1759998212.7279804,-3.7
1759998212.7279804,-3.3
1759998212.777704,-1.9
1759998212.777704,-3.8
1759998212.777704,-3.8
1759998212.777704,-3.2
1759998212.8276715,-1.9
1759998212.8276715,-3.8
1759998212.8276715,-3.8
1759998212.8276715,-3.2
1759998212.8774323,-1.9
1759998212.8774323,-3.9
1759998212.8774323,-3.9
1759998212.8774323,-3.4
1759998212.927437,-1.9
1759998212.927437,-3.8
1759998212.927437,-3.8
1759998212.927437,-3.4
1759998212.9778745,-1.9
1759998212.9778745,-3.9
1759998212.9778745,-3.9
1759998212.9778745,-3.4
1759998213.027497,-1.9
1759998213.027497,-4.0
1759998213.027497,-4.0
1759998213.027497,-3.7
1759998213.0780444,-1.9
1759998213.0780444,-3.8
1759998213.0780444,-3.8
1759998213.0780444,-3.4
1759998213.1282432,-1.9
1759998213.1282432,-3.9
1759998213.1282432,-3.9
1759998213.1282432,-3.3
1759998213.1784184,-1.9
1759998213.1784184,-3.9
1759998213.1784184,-3.9
1759998213.1784184,-3.4
1759998213.2282953,-1.9
1759998213.2282953,-4.0
1759998213.2282953,-4.0
1759998213.2282953,-3.2
1759998213.2782214,-1.9
1759998213.2782214,-4.0
1759998213.2782214,-4.0
1759998213.2782214,-3.3
1759998213.3278549,-2.0
1759998213.3278549,-3.9
1759998213.3278549,-3.9
1759998213.3278549,-3.5
1759998213.3278549,-3.3
1759998213.3783126,-1.9
1759998213.3783126,-3.8
1759998213.3783126,-3.8
1759998213.3783126,-3.4
1759998213.4283595,-2.0
1759998213.4283595,-3.8
1759998213.4283595,-3.8
1759998213.4283595,-3.4
1759998213.477965,-1.9
1759998213.477965,-3.9
1759998213.477965,-3.9
1759998213.477965,-3.4
1759998213.5281756,-2.0
1759998213.5281756,-3.9
1759998213.5281756,-3.9
1759998213.5281756,-3.4
1759998213.5782073,-1.9
1759998213.5782073,-3.8
1759998213.5782073,-3.8
1759998213.5782073,-3.3
1759998213.6282036,-1.9
1759998213.6282036,-4.0
1759998213.6282036,-4.0
1759998213.6282036,-3.5
1759998213.678397,-1.9
1759998213.678397,-3.9
1759998213.678397,-3.9
1759998213.678397,-3.3
1759998213.7282612,-1.9
1759998213.7282612,-3.8
1759998213.7282612,-3.8
1759998213.7282612,-3.3
1759998213.7779539,-1.9
1759998213.7779539,-3.9
1759998213.7779539,-3.9
1759998213.7779539,-3.3
1759998213.8279698,-1.9
1759998213.8279698,-3.9
1759998213.8279698,-3.9
1759998213.8279698,-3.2
1759998213.8279698,-3.2
1759998213.8783228,-1.9
1759998213.8783228,-3.9
1759998213.8783228,-3.9
1759998213.8783228,-3.4
1759998213.9281802,-1.8
1759998213.9281802,-3.9
1759998213.9281802,-3.9
1759998213.9281802,-3.4
1759998213.9782393,-1.8
1759998213.9782393,-3.9
1759998213.9782393,-3.9
1759998213.9782393,-3.4
1759998214.0284674,-1.8
1759998214.0284674,-3.8
1759998214.0284674,-3.8
1759998214.0284674,-3.3
1759998214.0784562,-1.9
1759998214.0784562,-3.9
1759998214.0784562,-3.9
1759998214.0784562,-3.4
1759998214.1284409,-1.9
1759998214.1284409,-3.9
1759998214.1284409,-3.9
1759998214.1284409,-3.1
1759998214.1785607,-1.9
1759998214.1785607,-4.0
1759998214.1785607,-4.0
1759998214.1785607,-3.5
1759998214.2285545,-1.9
1759998214.2285545,-3.9
1759998214.2285545,-3.9
1759998214.2285545,-3.3
1759998214.2285545,-1.4
1759998214.2285545,-1.4
1759998214.2285545,-2.1
1759998214.2285545,-2.1
1759998214.2777228,-1.9
1759998214.2777228,-3.9
1759998214.2777228,-3.9
1759998214.2777228,-3.2
1759998214.329213,-1.9
1759998214.329213,-3.9
1759998214.329213,-3.9
1759998214.329213,-3.3
1759998214.3793843,-1.9
1759998214.3793843,-3.9
1759998214.3793843,-3.9
1759998214.3793843,-3.3
1759998214.4293976,-1.9
1759998214.4293976,-3.9
1759998214.4293976,-3.9
1759998214.4293976,-3.3
1759998214.4792032,-1.9
1759998214.4792032,-4.0
1759998214.4792032,-4.0
1759998214.4792032,-3.7
1759998214.5295374,-1.9
1759998214.5295374,-3.9
1759998214.5295374,-3.9
1759998214.5295374,-3.4
1759998214.5790873,-1.9
1759998214.5790873,-3.9
1759998214.5790873,-3.9
1759998214.5790873,-3.7
1759998214.6287131,-1.9
1759998214.6287131,-3.9
1759998214.6287131,-3.9
1759998214.6287131,-3.2
1759998214.6785023,-1.9
1759998214.6785023,-3.8
1759998214.6785023,-3.8
1759998214.6785023,-3.5
1759998214.7282665,-1.9
1759998214.7282665,-3.9
1759998214.7282665,-3.9
1759998214.7282665,-2.9
1759998214.778221,-1.9
1759998214.778221,-3.9
1759998214.778221,-3.9
1759998214.778221,-3.2
1759998214.8277028,-1.9
1759998214.8277028,-3.9
1759998214.8277028,-3.9
1759998214.8277028,-3.4
1759998214.878268,-1.9
1759998214.878268,-4.0
1759998214.878268,-4.0
1759998214.878268,-3.6
1759998214.9282641,-1.9
1759998214.9282641,-4.0
1759998214.9282641,-4.0
1759998214.9282641,-3.3
1759998214.9782352,-1.9
1759998214.9782352,-4.0
1759998214.9782352,-4.0
1759998214.9782352,-3.2
1759998215.0279338,-1.9
1759998215.0279338,-3.9
1759998215.0279338,-3.9
1759998215.0279338,-3.5
1759998215.0783021,-1.9
1759998215.0783021,-3.8
1759998215.0783021,-3.8
1759998215.0783021,-3.1
1759998215.1284049,-1.9
1759998215.1284049,-4.0
1759998215.1284049,-4.0
1759998215.1284049,-3.4
1759998215.1784792,-1.8
1759998215.1784792,-3.9
1759998215.1784792,-3.9
1759998215.1784792,-3.4
1759998215.2285137,-1.8
1759998215.2285137,-3.9
1759998215.2285137,-3.9
1759998215.2285137,-3.5
1759998215.2784116,-1.9
1759998215.2784116,-3.8
1759998215.2784116,-3.8
1759998215.2784116,-3.3
1759998215.3283942,-1.8
1759998215.3283942,-3.9
1759998215.3283942,-3.9
1759998215.3283942,-3.6
1759998215.3783407,-1.9
1759998215.3783407,-3.9
1759998215.3783407,-3.9
1759998215.3783407,-3.3
1759998215.428083,-1.8
1759998215.428083,-3.9
1759998215.428083,-3.9
1759998215.428083,-3.4
1759998215.4785285,-1.8
1759998215.4785285,-3.9
1759998215.4785285,-3.9
1759998215.4785285,-3.3
1759998215.5280735,-1.9
1759998215.5280735,-3.9
1759998215.5280735,-3.9
1759998215.5280735,-3.6
1759998215.577982,-1.9
1759998215.577982,-3.9
1759998215.577982,-3.9
1759998215.577982,-3.5
1759998215.6279874,-1.9
1759998215.6279874,-3.9
1759998215.6279874,-3.9
1759998215.6279874,-3.3
1759998215.6783578,-1.8
1759998215.6783578,-3.9
1759998215.6783578,-3.9
1759998215.6783578,-3.6
1759998215.7280028,-1.9
1759998215.7280028,-3.8
1759998215.7280028,-3.8
1759998215.7280028,-3.1
1759998215.777966,-1.8
1759998215.777966,-4.0
1759998215.777966,-4.0
1759998215.777966,-3.5
1759998215.8285291,-1.9
1759998215.8285291,-3.9
1759998215.8285291,-3.9
1759998215.8285291,-3.3
1759998215.8786843,-1.9
1759998215.8786843,-3.9
1759998215.8786843,-3.9
1759998215.8786843,-3.5
1759998215.9279754,-1.9
1759998215.9279754,-3.8
1759998215.9279754,-3.8
1759998215.9279754,-3.5
1759998215.978478,-1.9
1759998215.978478,-3.9
1759998215.978478,-3.9
1759998215.978478,-3.4
1759998216.028836,-1.9
1759998216.028836,-3.9
1759998216.028836,-3.9
1759998216.028836,-3.3
1759998216.0784934,-1.9
1759998216.0784934,-4.0
1759998216.0784934,-4.0
1759998216.0784934,-3.5
1759998216.1283152,-1.9
1759998216.1283152,-3.8
1759998216.1283152,-3.8
1759998216.1283152,-3.3
1759998216.1788719,-1.9
1759998216.1788719,-3.9
1759998216.1788719,-3.9
1759998216.1788719,-3.6
1759998216.2283006,-1.9
1759998216.2283006,-3.8
1759998216.2283006,-3.8
1759998216.2283006,-3.6
1759998216.2783046,-1.9
1759998216.2783046,-3.9
1759998216.2783046,-3.9
1759998216.2783046,-3.5
1759998216.3284202,-1.9
1759998216.3284202,-3.9
1759998216.3284202,-3.9
1759998216.3284202,-3.4
1759998216.3783479,-1.9
1759998216.3783479,-3.9
1759998216.3783479,-3.9
1759998216.3783479,-3.1
1759998216.4285517,-1.9
1759998216.4285517,-3.8
1759998216.4285517,-3.8
1759998216.4285517,-3.5
1759998216.4790373,-1.9
1759998216.4790373,-4.0
1759998216.4790373,-4.0
1759998216.4790373,-3.5
1759998216.5279827,-1.8
1759998216.5279827,-3.8
1759998216.5279827,-3.8
1759998216.5279827,-3.1
1759998216.5783186,-1.9
1759998216.5783186,-3.9
1759998216.5783186,-3.9
1759998216.5783186,-3.3
1759998216.628319,-1.8
1759998216.628319,-3.9
1759998216.628319,-3.9
1759998216.628319,-3.5
1759998216.6784601,-1.8
1759998216.6784601,-3.9
1759998216.6784601,-3.9
1759998216.6784601,-3.5
1759998216.7281113,-1.8
1759998216.7281113,-3.8
1759998216.7281113,-3.8
1759998216.7281113,-3.0
1759998216.778423,-1.8
1759998216.778423,-3.8
1759998216.778423,-3.8
1759998216.778423,-3.5
1759998216.828463,-1.8
1759998216.828463,-3.8
1759998216.828463,-3.8
1759998216.828463,-3.3
1759998216.8784401,-1.9
1759998216.8784401,-3.8
1759998216.8784401,-3.8
1759998216.8784401,-3.2
1759998216.9283426,-1.9
1759998216.9283426,-3.8
1759998216.9283426,-3.8
1759998216.9283426,-3.3
1759998216.9784606,-1.9
1759998216.9784606,-3.8
1759998216.9784606,-3.8
1759998216.9784606,-3.4
1759998216.9784606,-1.6
1759998216.9784606,-1.6
1759998217.0283537,-1.9
1759998217.0283537,-3.9
1759998217.0283537,-3.9
1759998217.0283537,-3.3
1759998217.0793297,-1.9
1759998217.0793297,-3.8
1759998217.0793297,-3.8
1759998217.0793297,-3.2
1759998217.128428,-1.9
1759998217.128428,-3.9
1759998217.128428,-3.9
1759998217.128428,-3.4
1759998217.178821,-1.9
1759998217.178821,-3.8
1759998217.178821,-3.8
1759998217.178821,-3.4
1759998217.2286513,-1.9
1759998217.2286513,-3.8
1759998217.2286513,-3.8
1759998217.2286513,-3.3
1759998217.2784853,-1.9
1759998217.2784853,-3.8
1759998217.2784853,-3.8
1759998217.2784853,-3.4
1759998217.3283176,-2.0
1759998217.3283176,-3.8
1759998217.3283176,-3.8
1759998217.3283176,-3.5
1759998217.378017,-1.9
1759998217.378017,-3.8
1759998217.378017,-3.8
1759998217.378017,-3.5
1759998217.4283266,-1.9
1759998217.4283266,-3.7
1759998217.4283266,-3.7
1759998217.4283266,-3.6
1759998217.478128,-1.9
1759998217.478128,-3.8
1759998217.478128,-3.8
1759998217.478128,-3.3
1759998217.5284464,-1.9
1759998217.5284464,-3.8
1759998217.5284464,-3.8
1759998217.5284464,-3.5
1759998217.578539,-1.9
1759998217.578539,-4.0
1759998217.578539,-4.0
1759998217.578539,-3.7
1759998217.6284149,-1.9
1759998217.6284149,-3.9
1759998217.6284149,-3.9
1759998217.6284149,-3.2
1759998217.6783845,-1.9
1759998217.6783845,-3.9
1759998217.6783845,-3.9
1759998217.6783845,-3.5
1759998217.7283823,-1.9
1759998217.7283823,-3.9
1759998217.7283823,-3.9
1759998217.7283823,-3.4
1759998217.7783864,-1.9
1759998217.7783864,-3.9
1759998217.7783864,-3.9
1759998217.7783864,-3.6
1759998217.8284328,-1.9
1759998217.8284328,-4.0
1759998217.8284328,-4.0
1759998217.8284328,-3.4
1759998217.8284328,-0.1
1759998217.8783393,-1.9
1759998217.8783393,-3.9
1759998217.8783393,-3.9
1759998217.8783393,-3.6
1759998217.9283738,-1.9
1759998217.9283738,-3.9
1759998217.9283738,-3.9
1759998217.9283738,-3.4
1759998217.9784837,-1.9
1759998217.9784837,-3.9
1759998217.9784837,-3.9
1759998217.9784837,-3.3
1759998218.0283291,-1.9
1759998218.0283291,-3.7
1759998218.0283291,-3.7
1759998218.0283291,-3.3
1759998218.0781124,-1.9
1759998218.0781124,-3.9
1759998218.0781124,-3.9
1759998218.0781124,-3.3
1759998218.1281707,-1.9
1759998218.1281707,-3.8
1759998218.1281707,-3.8
1759998218.1281707,-3.5
1759998218.1788368,-1.9
1759998218.1788368,-3.8
1759998218.1788368,-3.8
1759998218.1788368,-3.5
1759998218.2285407,-1.8
1759998218.2285407,-3.9
1759998218.2285407,-3.9
1759998218.2285407,-3.3
1759998218.2285407,-1.7
1759998218.2784534,-1.8
1759998218.2784534,-3.9
1759998218.2784534,-3.9
1759998218.2784534,-3.4
1759998218.3284235,-1.9
1759998218.3284235,-3.8
1759998218.3284235,-3.8
1759998218.3284235,-3.4
1759998218.3783984,-1.9
1759998218.3783984,-3.7
1759998218.3783984,-3.7
1759998218.3783984,-3.4
1759998218.4283233,-1.9
1759998218.4283233,-3.9
1759998218.4283233,-3.9
1759998218.4283233,-3.5
1759998218.478291,-1.9
1759998218.478291,-3.8
1759998218.478291,-3.8
1759998218.478291,-3.1
1759998218.528256,-1.9
1759998218.528256,-3.9
1759998218.528256,-3.9
1759998218.528256,-3.5
1759998218.5784142,-1.9
1759998218.5784142,-3.9
1759998218.5784142,-3.9
1759998218.5784142,-3.3
1759998218.6283436,-1.9
1759998218.6283436,-3.8
1759998218.6283436,-3.8
1759998218.6283436,-3.6
1759998218.6784182,-1.9
1759998218.6784182,-3.9
1759998218.6784182,-3.9
1759998218.6784182,-3.4
1759998218.7283714,-1.9
1759998218.7283714,-3.8
1759998218.7283714,-3.8
1759998218.7283714,-3.3
1759998218.7781253,-1.9
1759998218.7781253,-3.9
1759998218.7781253,-3.9
1759998218.7781253,-3.2
1759998218.8283029,-1.9
1759998218.8283029,-3.9
1759998218.8283029,-3.9
1759998218.8283029,-3.4
1759998218.8785493,-1.9
1759998218.8785493,-3.8
1759998218.8785493,-3.8
1759998218.8785493,-3.1
1759998218.9283898,-1.9
1759998218.9283898,-3.9
1759998218.9283898,-3.9
1759998218.9283898,-3.2
1759998218.9791007,-1.9
1759998218.9791007,-3.9
1759998218.9791007,-3.9
1759998218.9791007,-3.5
1759998219.0283186,-1.9
1759998219.0283186,-4.0
1759998219.0283186,-4.0
1759998219.0283186,-3.6
1759998219.078093,-1.9
1759998219.078093,-4.1
1759998219.078093,-4.1
1759998219.078093,-3.4
1759998219.128411,-1.9
1759998219.128411,-3.9
1759998219.128411,-3.9
1759998219.128411,-3.5
1759998219.1785989,-1.9
1759998219.1785989,-3.8
1759998219.1785989,-3.8
1759998219.1785989,-3.4
1759998219.2286313,-1.9
1759998219.2286313,-3.9
1759998219.2286313,-3.9
1759998219.2286313,-3.6
1759998219.2779841,-1.9
1759998219.2779841,-3.9
1759998219.2779841,-3.9
1759998219.2779841,-3.2
1759998219.328464,-1.9
1759998219.328464,-3.8
1759998219.328464,-3.8
1759998219.328464,-3.7
1759998219.378433,-1.9
1759998219.378433,-3.9
1759998219.378433,-3.9
1759998219.378433,-3.5
1759998219.428142,-1.9
1759998219.428142,-3.8
1759998219.428142,-3.8
1759998219.428142,-3.2
1759998219.428142,0.3
1759998219.428142,0.3
1759998219.4780898,-1.9
1759998219.4780898,-3.8
1759998219.4780898,-3.8
1759998219.4780898,-3.4
1759998219.5284235,-1.9
1759998219.5284235,-3.8
1759998219.5284235,-3.8
1759998219.5284235,-3.1
1759998219.5784636,-1.9
1759998219.5784636,-3.8
1759998219.5784636,-3.8
1759998219.5784636,-3.3
1759998219.5784636,-2.7
1759998219.6279168,-1.9
1759998219.6279168,-3.8
1759998219.6279168,-3.8
1759998219.6279168,-3.2
1759998219.6784325,-1.9
1759998219.6784325,-3.8
1759998219.6784325,-3.8
1759998219.6784325,-3.2
1759998219.7280931,-1.9
1759998219.7280931,-3.9
1759998219.7280931,-3.9
1759998219.7280931,-3.5
1759998219.777897,-1.9
1759998219.777897,-3.9
1759998219.777897,-3.9
1759998219.777897,-3.7
1759998219.828659,-1.9
1759998219.828659,-3.8
1759998219.828659,-3.8
1759998219.828659,-3.2
1759998219.8788006,-1.9
1759998219.8788006,-3.8
1759998219.8788006,-3.8
1759998219.8788006,-3.4
1759998219.9285264,-1.9
1759998219.9285264,-3.8
1759998219.9285264,-3.8
1759998219.9285264,-3.3
1759998219.9783607,-1.9
1759998219.9783607,-3.8
1759998219.9783607,-3.8
1759998219.9783607,-3.5
1759998219.9783607,0.6
1759998220.0284553,-1.9
1759998220.0284553,-3.7
1759998220.0284553,-3.7
1759998220.0284553,-3.5
1759998220.0783381,-1.9
1759998220.0783381,-3.8
1759998220.0783381,-3.8
1759998220.0783381,-3.3
1759998220.1286583,-1.9
1759998220.1286583,-3.8
1759998220.1286583,-3.8
1759998220.1286583,-3.3
1759998220.178657,-1.9
1759998220.178657,-3.8
1759998220.178657,-3.8
1759998220.178657,-3.6
1759998220.2283392,-1.9
1759998220.2283392,-3.7
1759998220.2283392,-3.7
1759998220.2283392,-3.5
1759998220.278639,-1.9
1759998220.278639,-3.8
1759998220.278639,-3.8
1759998220.278639,-3.5
1759998220.3286076,-1.9
1759998220.3286076,-3.8
1759998220.3286076,-3.8
1759998220.3286076,-3.3
1759998220.3780522,-1.9
1759998220.3780522,-3.8
1759998220.3780522,-3.8
1759998220.3780522,-3.5
1759998220.4290917,-1.9
1759998220.4290917,-3.9
1759998220.4290917,-3.9
1759998220.4290917,-3.5
1759998220.4787002,-1.9
1759998220.4787002,-3.8
1759998220.4787002,-3.8
1759998220.4787002,-3.3
1759998220.5285218,-1.9
1759998220.5285218,-3.9
1759998220.5285218,-3.9
1759998220.5285218,-3.5
1759998220.578346,-1.9
1759998220.578346,-3.9
1759998220.578346,-3.9
1759998220.578346,-3.5
1759998220.6281083,-1.9
1759998220.6281083,-3.8
1759998220.6281083,-3.8
1759998220.6281083,-3.2
1759998220.6779137,-1.9
1759998220.6779137,-3.8
1759998220.6779137,-3.8
1759998220.6779137,-3.2
1759998220.7280223,-1.9
1759998220.7280223,-3.8
1759998220.7280223,-3.8
1759998220.7280223,-3.5
1759998220.7280223,0.4
1759998220.7777267,-1.9
1759998220.7777267,-3.8
1759998220.7777267,-3.8
1759998220.7777267,-3.5
1759998220.8283427,-1.8
1759998220.8283427,-3.8
1759998220.8283427,-3.8
1759998220.8283427,-3.3
1759998220.8785355,-1.8
1759998220.8785355,-3.8
1759998220.8785355,-3.8
1759998220.8785355,-3.2
1759998220.8785355,-2.1
1759998220.9281619,-1.8
1759998220.9281619,-3.9
1759998220.9281619,-3.9
1759998220.9281619,-3.3
1759998220.9778328,-1.8
1759998220.9778328,-3.8
1759998220.9778328,-3.8
1759998220.9778328,-3.5
1759998221.0282192,-1.8
1759998221.0282192,-3.8
1759998221.0282192,-3.8
1759998221.0282192,-3.2
1759998221.0790884,-1.8
1759998221.0790884,-3.8
1759998221.0790884,-3.8
1759998221.0790884,-3.4
1759998221.128205,-1.8
1759998221.128205,-3.8
1759998221.128205,-3.8
1759998221.128205,-3.3
1759998221.128205,-0.9
1759998221.128205,-4.1
1759998221.1785402,-1.8
1759998221.1785402,-3.8
1759998221.1785402,-3.8
1759998221.1785402,-3.3
1759998221.2281153,-1.8
1759998221.2281153,-3.9
1759998221.2281153,-3.9
1759998221.2281153,-3.4
1759998221.2781117,-1.9
1759998221.2781117,-3.8
1759998221.2781117,-3.8
1759998221.2781117,-3.3
1759998221.2781117,-1.9
1759998221.3279707,-1.9
1759998221.3279707,-3.8
1759998221.3279707,-3.8
1759998221.3279707,-3.4
1759998221.3776107,-1.9
1759998221.3776107,-3.9
1759998221.3776107,-3.9
1759998221.3776107,-3.4
1759998221.4281332,-1.9
1759998221.4281332,-3.8
1759998221.4281332,-3.8
1759998221.4281332,-3.5
1759998221.4281332,-1.4
1759998221.4281332,-1.4
1759998221.4776096,-1.9
1759998221.4776096,-3.9
1759998221.4776096,-3.9
1759998221.4776096,-3.4
1759998221.5275114,-1.9
1759998221.5275114,-3.9
1759998221.5275114,-3.9
1759998221.5275114,-3.1
1759998221.5776548,-1.9
1759998221.5776548,-3.9
1759998221.5776548,-3.9
1759998221.5776548,-3.2
1759998221.5776548,-2.0
1759998221.627799,-1.9
1759998221.627799,-3.8
1759998221.627799,-3.8
1759998221.627799,-3.2
1759998221.6781325,-1.9
1759998221.6781325,-3.9
1759998221.6781325,-3.9
1759998221.6781325,-3.4
1759998221.7294292,-1.9
1759998221.7294292,-3.8
1759998221.7294292,-3.8
1759998221.7294292,-3.4
1759998221.7786734,-1.9
1759998221.7786734,-3.8
1759998221.7786734,-3.8
1759998221.7786734,-3.3
1759998221.8285496,-1.9
1759998221.8285496,-3.9
1759998221.8285496,-3.9
1759998221.8285496,-3.1
1759998221.8790774,-1.9
1759998221.8790774,-3.8
1759998221.8790774,-3.8
1759998221.8790774,-3.4
1759998221.9284673,-1.9
1759998221.9284673,-3.8
1759998221.9284673,-3.8
1759998221.9284673,-3.2
1759998221.97841,-1.9
1759998221.97841,-3.8
1759998221.97841,-3.8
1759998221.97841,-3.5
1759998222.0283816,-1.9
1759998222.0283816,-3.8
1759998222.0283816,-3.8
1759998222.0283816,-3.3
1759998222.0787866,-1.9
1759998222.0787866,-3.9
1759998222.0787866,-3.9
1759998222.0787866,-3.4
1759998222.128362,-1.8
1759998222.128362,-3.8
1759998222.128362,-3.8
1759998222.128362,-3.4
1759998222.1791563,-1.9
1759998222.1791563,-3.8
1759998222.1791563,-3.8
1759998222.1791563,-3.3
1759998222.1791563,-4.5
1759998222.2284117,-1.9
1759998222.2284117,-3.8
1759998222.2284117,-3.8
1759998222.2284117,-3.4
1759998222.2284117,-1.5
1759998222.2781122,-1.9
1759998222.2781122,-3.9
1759998222.2781122,-3.9
1759998222.2781122,-3.6
1759998222.328326,-1.8
1759998222.328326,-3.9
1759998222.328326,-3.9
1759998222.328326,-3.3
1759998222.3785906,-1.8
1759998222.3785906,-3.9
1759998222.3785906,-3.9
1759998222.3785906,-3.1
1759998222.4279294,-1.9
1759998222.4279294,-3.9
1759998222.4279294,-3.9
1759998222.4279294,-3.5
1759998222.4783516,-1.8
1759998222.4783516,-3.9
1759998222.4783516,-3.9
1759998222.4783516,-3.3
1759998222.4783516,-3.3
1759998222.5283375,-1.9
1759998222.5283375,-3.9
1759998222.5283375,-3.9
1759998222.5283375,-3.6
1759998222.5782058,-1.9
1759998222.5782058,-3.8
1759998222.5782058,-3.8
1759998222.5782058,-3.6
1759998222.6278806,-1.9
1759998222.6278806,-3.8
1759998222.6278806,-3.8
1759998222.6278806,-3.7
1759998222.6776993,-1.9
1759998222.6776993,-3.8
1759998222.6776993,-3.8
1759998222.6776993,-3.3
1759998222.7277944,-1.9
1759998222.7277944,-3.8
1759998222.7277944,-3.8
1759998222.7277944,-3.2
1759998222.7776709,-1.9
1759998222.7776709,-3.9
1759998222.7776709,-3.9
1759998222.7776709,-3.5
1759998222.8293653,-1.9
1759998222.8293653,-3.8
1759998222.8293653,-3.8
1759998222.8293653,-3.1
1759998222.8788407,-1.9
1759998222.8788407,-3.8
1759998222.8788407,-3.8
1759998222.8788407,-3.6
1759998222.9285173,-1.9
1759998222.9285173,-3.8
1759998222.9285173,-3.8
1759998222.9285173,-3.4
1759998222.9783995,-1.9
1759998222.9783995,-3.9
1759998222.9783995,-3.9
1759998222.9783995,-3.4
1759998222.9783995,-4.9
1759998223.027962,-1.9
1759998223.027962,-3.8
1759998223.027962,-3.8
1759998223.027962,-3.6
1759998223.0776455,-1.9
1759998223.0776455,-3.9
1759998223.0776455,-3.9
1759998223.0776455,-3.3
1759998223.128362,-1.9
1759998223.128362,-3.8
1759998223.128362,-3.8
1759998223.128362,-3.6
1759998223.178493,-1.9
1759998223.178493,-3.8
1759998223.178493,-3.8
1759998223.178493,-3.1
1759998223.2283454,-1.9
1759998223.2283454,-3.8
1759998223.2283454,-3.8
1759998223.2283454,-3.3
1759998223.2783513,-1.9
1759998223.2783513,-3.8
1759998223.2783513,-3.8
1759998223.2783513,-3.6
1759998223.3284159,-1.9
1759998223.3284159,-3.8
1759998223.3284159,-3.8
1759998223.3284159,-2.9
1759998223.377965,-1.9
1759998223.377965,-3.8
1759998223.377965,-3.8
1759998223.377965,-3.6
1759998223.4281054,-1.9
1759998223.4281054,-3.8
1759998223.4281054,-3.8
1759998223.4281054,-3.8
1759998223.478075,-1.8
1759998223.478075,-3.8
1759998223.478075,-3.8
1759998223.478075,-3.6
1759998223.5278835,-1.9
1759998223.5278835,-3.8
1759998223.5278835,-3.8
1759998223.5278835,-3.4
1759998223.5278835,-4.4
1759998223.5778084,-1.8
1759998223.5778084,-3.8
1759998223.5778084,-3.8
1759998223.5778084,-3.3
1759998223.6275582,-1.8
1759998223.6275582,-3.7
1759998223.6275582,-3.7
1759998223.6275582,-3.3
1759998223.6778512,-1.8
1759998223.6778512,-3.9
1759998223.6778512,-3.9
1759998223.6778512,-3.7
1759998223.7274451,-1.8
1759998223.7274451,-3.7
1759998223.7274451,-3.7
1759998223.7274451,-3.4
1759998223.7781086,-1.9
1759998223.7781086,-3.8
1759998223.7781086,-3.8
1759998223.7781086,-3.3
1759998223.8280041,-1.8
1759998223.8280041,-3.7
1759998223.8280041,-3.7
1759998223.8280041,-3.6
1759998223.8779593,-1.8
1759998223.8779593,-3.7
1759998223.8779593,-3.7
1759998223.8779593,-3.2
1759998223.9280555,-1.8
1759998223.9280555,-3.9
1759998223.9280555,-3.9
1759998223.9280555,-3.2
1759998223.9778297,-1.9
1759998223.9778297,-3.8
1759998223.9778297,-3.8
1759998223.9778297,-3.2
1759998223.9778297,-3.9
1759998224.0275881,-1.9
1759998224.0275881,-3.8
1759998224.0275881,-3.8
1759998224.0275881,-3.4
1759998224.0776496,-1.8
1759998224.0776496,-3.8
1759998224.0776496,-3.8
1759998224.0776496,-3.7
1759998224.1294775,-1.8
1759998224.1294775,-3.7
1759998224.1294775,-3.7
1759998224.1294775,-3.1
1759998224.1796093,-1.8
1759998224.1796093,-3.8
1759998224.1796093,-3.8
1759998224.1796093,-3.3
1759998224.2291782,-1.8
1759998224.2291782,-3.7
1759998224.2291782,-3.7
1759998224.2291782,-3.3
1759998224.2784965,-1.9
1759998224.2784965,-3.9
1759998224.2784965,-3.9
1759998224.2784965,-3.2
1759998224.3283153,-1.9
1759998224.3283153,-3.9
1759998224.3283153,-3.9
1759998224.3283153,-3.2
1759998224.378137,-1.9
1759998224.378137,-3.8
1759998224.378137,-3.8
1759998224.378137,-3.4
1759998224.378137,-3.0
1759998224.4285898,-1.8
1759998224.4285898,-3.8
1759998224.4285898,-3.8
1759998224.4285898,-3.5
1759998224.4780908,-1.8
1759998224.4780908,-3.8
1759998224.4780908,-3.8
1759998224.4780908,-3.3
1759998224.5284355,-1.8
1759998224.5284355,-3.9
1759998224.5284355,-3.9
1759998224.5284355,-3.3
1759998224.5284355,-3.3
1759998224.5284355,-2.1
1759998224.578316,-1.8
1759998224.578316,-3.8
1759998224.578316,-3.8
1759998224.578316,-3.3
1759998224.6283107,-1.8
1759998224.6283107,-3.8
1759998224.6283107,-3.8
1759998224.6283107,-3.2
1759998224.678382,-1.8
1759998224.678382,-3.8
1759998224.678382,-3.8
1759998224.678382,-3.3
1759998224.72848,-1.8
1759998224.72848,-3.9
1759998224.72848,-3.9
1759998224.72848,-3.4
1759998224.7779982,-1.8
1759998224.7779982,-3.9
1759998224.7779982,-3.9
1759998224.7779982,-3.5
1759998224.828029,-1.8
1759998224.828029,-3.9
1759998224.828029,-3.9
1759998224.828029,-3.6
1759998224.8783522,-1.8
1759998224.8783522,-3.8
