timestamp,snr
1759998205.6284013,27.8
1759998205.6784546,44.5
1759998205.6784546,35.4
1759998205.6784546,35.4
1759998205.6784546,27.9
1759998205.6784546,35.0
1759998205.6784546,37.0
1759998205.728596,44.6
1759998205.728596,35.6
1759998205.728596,35.6
1759998205.728596,28.1
1759998205.7784889,44.5
1759998205.7784889,35.5
1759998205.7784889,35.5
1759998205.7784889,27.8
1759998205.7784889,37.3
1759998205.8282485,44.4
1759998205.8282485,35.5
1759998205.8282485,35.5
1759998205.8282485,28.1
1759998205.8282485,38.9
1759998205.8783207,44.5
1759998205.8783207,35.7
1759998205.8783207,35.7
1759998205.8783207,28.1
1759998205.8783207,33.5
1759998205.9286337,44.4
1759998205.9286337,35.4
1759998205.9286337,35.4
1759998205.9286337,32.2
1759998205.9286337,27.6
1759998205.9286337,37.2
1759998205.9783251,44.3
1759998205.9783251,35.3
1759998205.9783251,35.3
1759998205.9783251,28.2
1759998206.0283792,44.4
1759998206.0283792,35.5
1759998206.0283792,35.5
1759998206.0283792,28.1
1759998206.0790513,44.4
1759998206.0790513,35.4
1759998206.0790513,35.4
1759998206.0790513,28.1
1759998206.0790513,35.7
1759998206.1279147,44.5
1759998206.1279147,35.5
1759998206.1279147,35.5
1759998206.1279147,27.7
1759998206.178628,44.4
1759998206.178628,35.4
1759998206.178628,35.4
1759998206.178628,30.1
1759998206.178628,27.6
1759998206.178628,35.0
1759998206.178628,35.0
1759998206.178628,33.9
1759998206.178628,33.9
1759998206.2283504,44.4
1759998206.2283504,35.4
1759998206.2283504,35.4
1759998206.2283504,26.6
1759998206.2783165,44.3
1759998206.2783165,35.3
1759998206.2783165,35.3
1759998206.2783165,31.6
1759998206.2783165,27.4
1759998206.2783165,38.9
1759998206.3283215,44.3
1759998206.3283215,35.3
1759998206.3283215,35.3
1759998206.3283215,28.9
1759998206.3781064,44.4
1759998206.3781064,35.4
1759998206.3781064,35.4
1759998206.3781064,27.4
1759998206.3781064,36.0
1759998206.428017,44.4
1759998206.428017,35.4
1759998206.428017,35.4
1759998206.428017,28.1
1759998206.4778569,44.4
1759998206.4778569,35.4
1759998206.4778569,35.4
1759998206.4778569,28.0
1759998206.527786,44.4
1759998206.527786,35.4
1759998206.527786,35.4
1759998206.527786,27.7
1759998206.5779896,44.3
1759998206.5779896,35.2
1759998206.5779896,35.2
1759998206.5779896,28.4
1759998206.628029,44.3
1759998206.628029,35.3
1759998206.628029,35.3
1759998206.628029,27.4
1759998206.678347,44.5
1759998206.678347,35.4
1759998206.678347,35.4
1759998206.678347,27.7
1759998206.7277277,44.4
1759998206.7277277,35.3
1759998206.7277277,35.3
1759998206.7277277,27.6
1759998206.777684,44.5
1759998206.777684,35.3
1759998206.777684,35.3
1759998206.777684,33.7
1759998206.777684,33.7
1759998206.777684,27.8
1759998206.8273566,44.4
1759998206.8273566,35.4
1759998206.8273566,35.4
1759998206.8273566,27.8
1759998206.8273566,34.9
1759998206.8782704,44.4
1759998206.8782704,35.3
1759998206.8782704,35.3
1759998206.8782704,27.8
1759998206.9282517,44.5
1759998206.9282517,35.4
1759998206.9282517,35.4
1759998206.9282517,28.0
1759998206.97835,44.5
1759998206.97835,35.4
1759998206.97835,35.4
1759998206.97835,28.0
1759998207.028376,44.6
1759998207.028376,35.4
1759998207.028376,35.4
1759998207.028376,27.9
1759998207.0785143,44.6
1759998207.0785143,35.4
1759998207.0785143,35.4
1759998207.0785143,27.8
1759998207.0785143,27.1
1759998207.1286247,44.5
1759998207.1286247,35.4
1759998207.1286247,35.4
1759998207.1286247,27.9
1759998207.1286247,38.0
1759998207.1785874,44.4
1759998207.1785874,35.3
1759998207.1785874,35.3
1759998207.1785874,28.3
1759998207.22842,44.4
1759998207.22842,35.3
1759998207.22842,35.3
1759998207.22842,27.7
1759998207.22842,34.9
1759998207.2781572,44.4
1759998207.2781572,35.4
1759998207.2781572,35.4
1759998207.2781572,28.0
1759998207.2781572,32.6
1759998207.3277555,44.6
1759998207.3277555,35.6
1759998207.3277555,35.6
1759998207.3277555,28.3
1759998207.3277555,35.6
1759998207.3779082,44.5
1759998207.3779082,35.5
1759998207.3779082,35.5
1759998207.3779082,27.6
1759998207.4286435,44.3
1759998207.4286435,35.4
1759998207.4286435,35.4
1759998207.4286435,28.3
1759998207.4286435,32.1
1759998207.4286435,32.1
1759998207.4784675,44.4
1759998207.4784675,35.4
1759998207.4784675,35.4
1759998207.4784675,28.2
1759998207.52824,44.4
1759998207.52824,35.4
1759998207.52824,35.4
1759998207.52824,28.2
1759998207.5782394,44.3
1759998207.5782394,35.5
1759998207.5782394,35.5
1759998207.5782394,28.3
1759998207.5782394,33.3
1759998207.5782394,33.8
1759998207.627779,44.3
1759998207.627779,35.5
1759998207.627779,35.5
1759998207.627779,27.8
1759998207.6783118,44.2
1759998207.6783118,35.3
1759998207.6783118,35.3
1759998207.6783118,27.8
1759998207.7284496,44.3
1759998207.7284496,35.5
1759998207.7284496,35.5
1759998207.7284496,27.7
1759998207.778297,44.3
1759998207.778297,35.3
1759998207.778297,35.3
1759998207.778297,28.1
1759998207.778297,27.5
1759998207.8284488,44.3
1759998207.8284488,35.4
1759998207.8284488,35.4
1759998207.8284488,27.9
1759998207.8783245,44.3
1759998207.8783245,35.3
1759998207.8783245,35.3
1759998207.8783245,28.0
1759998207.9284039,44.2
1759998207.9284039,35.3
1759998207.9284039,35.3
1759998207.9284039,27.5
1759998207.9284039,32.4
1759998207.9284039,32.4
1759998207.978318,44.3
1759998207.978318,35.3
1759998207.978318,35.3
1759998207.978318,27.9
1759998207.978318,31.9
1759998208.0281644,44.4
1759998208.0281644,35.5
1759998208.0281644,35.5
1759998208.0281644,27.8
1759998208.0784342,44.4
1759998208.0784342,35.4
1759998208.0784342,35.4
1759998208.0784342,28.2
1759998208.128514,44.4
1759998208.128514,35.3
1759998208.128514,35.3
1759998208.128514,28.1
1759998208.1785972,44.5
1759998208.1785972,35.5
1759998208.1785972,35.5
1759998208.1785972,28.6
1759998208.1785972,34.2
1759998208.2283416,44.4
1759998208.2283416,35.4
1759998208.2283416,35.4
1759998208.2283416,27.5
1759998208.2782571,44.5
1759998208.2782571,35.5
1759998208.2782571,35.5
1759998208.2782571,27.9
1759998208.2782571,25.7
1759998208.2782571,35.2
1759998208.328678,44.4
1759998208.328678,35.5
1759998208.328678,35.5
1759998208.328678,27.9
1759998208.3787036,44.5
1759998208.3787036,35.5
1759998208.3787036,35.5
1759998208.3787036,28.1
1759998208.4279184,44.4
1759998208.4279184,35.3
1759998208.4279184,35.3
1759998208.4279184,28.2
1759998208.477778,44.5
1759998208.477778,35.5
1759998208.477778,35.5
1759998208.477778,28.1
1759998208.5283523,44.5
1759998208.5283523,35.5
1759998208.5283523,35.5
1759998208.5283523,28.0
1759998208.5283523,32.1
1759998208.5283523,33.4
1759998208.578302,44.5
1759998208.578302,35.5
1759998208.578302,35.5
1759998208.578302,28.1
1759998208.6281328,44.4
1759998208.6281328,35.5
1759998208.6281328,35.5
1759998208.6281328,28.0
1759998208.677917,44.5
1759998208.677917,35.5
1759998208.677917,35.5
1759998208.677917,28.3
1759998208.7281356,44.3
1759998208.7281356,35.5
1759998208.7281356,35.5
1759998208.7281356,28.2
1759998208.7782454,44.4
1759998208.7782454,35.4
1759998208.7782454,35.4
1759998208.7782454,28.0
1759998208.8283546,44.3
1759998208.8283546,35.3
1759998208.8283546,35.3
1759998208.8283546,28.1
1759998208.8783772,44.4
1759998208.8783772,35.4
1759998208.8783772,35.4
1759998208.8783772,27.7
1759998208.9282176,44.4
1759998208.9282176,35.5
1759998208.9282176,35.5
1759998208.9282176,27.9
1759998208.9783256,44.4
1759998208.9783256,35.4
1759998208.9783256,35.4
1759998208.9783256,27.8
1759998209.0281081,44.4
1759998209.0281081,35.5
1759998209.0281081,35.5
1759998209.0281081,28.1
1759998209.0781739,44.5
1759998209.0781739,35.6
1759998209.0781739,35.6
1759998209.0781739,27.9
1759998209.1284251,44.4
1759998209.1284251,35.4
1759998209.1284251,35.4
1759998209.1284251,28.1
1759998209.1284251,34.0
1759998209.178342,44.5
1759998209.178342,35.6
1759998209.178342,35.6
1759998209.178342,28.2
1759998209.2278593,44.3
1759998209.2278593,35.3
1759998209.2278593,35.3
1759998209.2278593,28.0
1759998209.278113,44.4
1759998209.278113,35.4
1759998209.278113,35.4
1759998209.278113,27.9
1759998209.278113,33.9
1759998209.3281693,44.4
1759998209.3281693,35.3
1759998209.3281693,35.3
1759998209.3281693,28.0
1759998209.3782403,44.4
1759998209.3782403,35.4
1759998209.3782403,35.4
1759998209.3782403,27.7
1759998209.428204,44.4
1759998209.428204,35.5
1759998209.428204,35.5
1759998209.428204,28.0
1759998209.4782982,44.3
1759998209.4782982,35.4
1759998209.4782982,35.4
1759998209.4782982,28.1
1759998209.5280168,44.4
1759998209.5280168,35.3
1759998209.5280168,35.3
1759998209.5280168,28.0
1759998209.5280168,32.2
1759998209.578219,44.5
1759998209.578219,35.5
1759998209.578219,35.5
1759998209.578219,27.9
1759998209.6277192,44.5
1759998209.6277192,35.5
1759998209.6277192,35.5
1759998209.6277192,28.1
1759998209.6277192,30.4
1759998209.6784413,44.3
1759998209.6784413,35.3
1759998209.6784413,35.3
1759998209.6784413,28.0
1759998209.7282388,44.5
1759998209.7282388,35.6
1759998209.7282388,35.6
1759998209.7282388,28.4
1759998209.7778697,44.4
1759998209.7778697,35.4
1759998209.7778697,35.4
1759998209.7778697,28.0
1759998209.8274448,44.3
1759998209.8274448,35.2
1759998209.8274448,35.2
1759998209.8274448,28.0
1759998209.8774838,44.4
1759998209.8774838,35.4
1759998209.8774838,35.4
1759998209.8774838,27.8
1759998209.9276042,44.5
1759998209.9276042,35.3
1759998209.9276042,35.3
1759998209.9276042,28.2
1759998209.9776213,44.3
1759998209.9776213,35.3
1759998209.9776213,35.3
1759998209.9776213,27.8
1759998210.0285385,44.3
1759998210.0285385,35.3
1759998210.0285385,35.3
1759998210.0285385,28.1
1759998210.0285385,31.7
1759998210.0784488,44.4
1759998210.0784488,35.3
1759998210.0784488,35.3
1759998210.0784488,28.3
1759998210.1286922,44.4
1759998210.1286922,35.4
1759998210.1286922,35.4
1759998210.1286922,27.8
1759998210.1786318,44.3
1759998210.1786318,35.4
1759998210.1786318,35.4
1759998210.1786318,27.8
1759998210.228504,44.4
1759998210.228504,35.6
1759998210.228504,35.6
1759998210.228504,28.1
1759998210.279319,44.4
1759998210.279319,35.4
1759998210.279319,35.4
1759998210.279319,28.2
1759998210.3283439,44.4
1759998210.3283439,35.6
1759998210.3283439,35.6
1759998210.3283439,28.0
1759998210.3773267,44.3
1759998210.3773267,35.4
1759998210.3773267,35.4
1759998210.3773267,27.9
1759998210.4284823,44.4
1759998210.4284823,35.4
1759998210.4284823,35.4
1759998210.4284823,28.0
1759998210.4788282,44.4
1759998210.4788282,35.4
1759998210.4788282,35.4
1759998210.4788282,28.0
1759998210.5284967,44.4
1759998210.5284967,35.5
1759998210.5284967,35.5
1759998210.5284967,27.8
1759998210.5284967,29.0
1759998210.5787897,44.3
1759998210.5787897,35.4
1759998210.5787897,35.4
1759998210.5787897,27.6
1759998210.6283417,44.3
1759998210.6283417,35.4
1759998210.6283417,35.4
1759998210.6283417,27.6
1759998210.6779742,44.4
1759998210.6779742,35.5
1759998210.6779742,35.5
1759998210.6779742,28.1
1759998210.72919,44.2
1759998210.72919,35.2
1759998210.72919,35.2
1759998210.72919,27.7
1759998210.7782383,44.2
1759998210.7782383,35.3
1759998210.7782383,35.3
1759998210.7782383,28.0
1759998210.828265,44.3
1759998210.828265,35.4
1759998210.828265,35.4
1759998210.828265,27.9
1759998210.8782094,44.4
1759998210.8782094,35.4
1759998210.8782094,35.4
1759998210.8782094,27.9
1759998210.9275541,44.3
1759998210.9275541,35.5
1759998210.9275541,35.5
1759998210.9275541,28.0
1759998210.9784968,44.4
1759998210.9784968,35.4
1759998210.9784968,35.4
1759998210.9784968,28.0
1759998211.0277038,44.4
1759998211.0277038,35.4
1759998211.0277038,35.4
1759998211.0277038,28.3
1759998211.0777006,44.3
1759998211.0777006,35.3
1759998211.0777006,35.3
1759998211.0777006,27.7
1759998211.128471,44.4
1759998211.128471,35.4
1759998211.128471,35.4
1759998211.128471,27.2
1759998211.1784697,44.4
1759998211.1784697,35.4
1759998211.1784697,35.4
1759998211.1784697,28.4
1759998211.2283533,44.4
1759998211.2283533,35.5
1759998211.2283533,35.5
1759998211.2283533,28.0
1759998211.278258,44.4
1759998211.278258,35.5
1759998211.278258,35.5
1759998211.278258,27.8
1759998211.327955,44.5
1759998211.327955,35.5
1759998211.327955,35.5
1759998211.327955,28.6
1759998211.3781059,44.3
1759998211.3781059,35.4
1759998211.3781059,35.4
1759998211.3781059,27.5
1759998211.4282393,44.4
1759998211.4282393,35.4
1759998211.4282393,35.4
1759998211.4282393,28.1
1759998211.4777236,44.3
1759998211.4777236,35.4
1759998211.4777236,35.4
1759998211.4777236,28.3
1759998211.5278254,44.5
1759998211.5278254,35.6
1759998211.5278254,35.6
1759998211.5278254,28.3
1759998211.5778315,44.3
1759998211.5778315,35.3
1759998211.5778315,35.3
1759998211.5778315,27.9
1759998211.6278203,44.4
1759998211.6278203,35.5
1759998211.6278203,35.5
1759998211.6278203,27.9
1759998211.6776552,44.3
1759998211.6776552,35.4
1759998211.6776552,35.4
1759998211.6776552,27.8
1759998211.72815,44.4
1759998211.72815,35.4
1759998211.72815,35.4
1759998211.72815,27.9
1759998211.72815,26.5
1759998211.7782104,44.4
1759998211.7782104,35.4
1759998211.7782104,35.4
1759998211.7782104,28.1
1759998211.8279734,44.2
1759998211.8279734,35.3
1759998211.8279734,35.3
1759998211.8279734,27.8
1759998211.8279734,30.5
1759998211.8778675,44.3
1759998211.8778675,35.3
1759998211.8778675,35.3
1759998211.8778675,28.0
1759998211.9275765,44.3
1759998211.9275765,35.3
1759998211.9275765,35.3
1759998211.9275765,27.7
1759998211.9779482,44.3
1759998211.9779482,35.4
1759998211.9779482,35.4
1759998211.9779482,28.0
1759998212.0273771,44.4
1759998212.0273771,35.6
1759998212.0273771,35.6
1759998212.0273771,28.0
1759998212.0775378,44.4
1759998212.0775378,35.5
1759998212.0775378,35.5
1759998212.0775378,27.9
1759998212.1275187,44.4
1759998212.1275187,35.5
1759998212.1275187,35.5
1759998212.1275187,27.9
1759998212.1275187,30.3
1759998212.178347,44.2
1759998212.178347,35.4
1759998212.178347,35.4
1759998212.178347,27.9
1759998212.2277732,44.3
1759998212.2277732,35.5
1759998212.2277732,35.5
1759998212.2277732,27.8
1759998212.278206,44.5
1759998212.278206,35.6
1759998212.278206,35.6
1759998212.278206,27.8
1759998212.327578,44.5
1759998212.327578,35.5
1759998212.327578,35.5
1759998212.327578,27.9
1759998212.3779042,44.3
1759998212.3779042,35.2
1759998212.3779042,35.2
1759998212.3779042,27.8
1759998212.4278476,44.4
1759998212.4278476,35.4
1759998212.4278476,35.4
1759998212.4278476,27.8
1759998212.47763,44.4
1759998212.47763,35.3
1759998212.47763,35.3
1759998212.47763,28.1
1759998212.5280879,44.3
1759998212.5280879,35.5
1759998212.5280879,35.5
1759998212.5280879,28.0
1759998212.5779672,44.4
1759998212.5779672,35.4
1759998212.5779672,35.4
1759998212.5779672,27.9
1759998212.627807,44.5
1759998212.627807,35.4
1759998212.627807,35.4
1759998212.627807,28.1
1759998212.6778789,44.3
1759998212.6778789,35.2
1759998212.6778789,35.2
1759998212.6778789,28.0
1759998212.7279804,44.4
1759998212.7279804,35.5
1759998212.7279804,35.5
1759998212.7279804,28.1
1759998212.777704,44.4
1759998212.777704,35.4
1759998212.777704,35.4
1759998212.777704,28.1
1759998212.8276715,44.3
1759998212.8276715,35.3
1759998212.8276715,35.3
1759998212.8276715,28.0
1759998212.8774323,44.3
1759998212.8774323,35.3
1759998212.8774323,35.3
1759998212.8774323,27.8
1759998212.927437,44.2
1759998212.927437,35.4
1759998212.927437,35.4
1759998212.927437,27.8
1759998212.9778745,44.3
1759998212.9778745,35.3
1759998212.9778745,35.3
1759998212.9778745,27.9
1759998213.027497,44.4
1759998213.027497,35.3
1759998213.027497,35.3
1759998213.027497,27.6
1759998213.0780444,44.4
1759998213.0780444,35.4
1759998213.0780444,35.4
1759998213.0780444,27.9
1759998213.1282432,44.4
1759998213.1282432,35.4
1759998213.1282432,35.4
1759998213.1282432,28.1
1759998213.1784184,44.4
1759998213.1784184,35.5
1759998213.1784184,35.5
1759998213.1784184,28.0
1759998213.2282953,44.4
1759998213.2282953,35.3
1759998213.2282953,35.3
1759998213.2282953,28.2
1759998213.2782214,44.4
1759998213.2782214,35.3
1759998213.2782214,35.3
1759998213.2782214,28.1
1759998213.3278549,44.3
1759998213.3278549,35.4
1759998213.3278549,35.4
1759998213.3278549,27.9
1759998213.3278549,26.3
1759998213.3783126,44.3
1759998213.3783126,35.4
1759998213.3783126,35.4
1759998213.3783126,27.9
1759998213.4283595,44.3
1759998213.4283595,35.4
1759998213.4283595,35.4
1759998213.4283595,27.9
1759998213.477965,44.3
1759998213.477965,35.4
1759998213.477965,35.4
1759998213.477965,27.9
1759998213.5281756,44.3
1759998213.5281756,35.3
1759998213.5281756,35.3
1759998213.5281756,28.0
1759998213.5782073,44.3
1759998213.5782073,35.4
1759998213.5782073,35.4
1759998213.5782073,28.0
1759998213.6282036,44.3
1759998213.6282036,35.3
1759998213.6282036,35.3
1759998213.6282036,27.8
1759998213.678397,44.3
1759998213.678397,35.3
1759998213.678397,35.3
1759998213.678397,28.0
1759998213.7282612,44.3
1759998213.7282612,35.4
1759998213.7282612,35.4
1759998213.7282612,28.0
1759998213.7779539,44.4
1759998213.7779539,35.4
1759998213.7779539,35.4
1759998213.7779539,28.1
1759998213.8279698,44.4
1759998213.8279698,35.3
1759998213.8279698,35.3
1759998213.8279698,28.1
1759998213.8279698,26.0
1759998213.8783228,44.5
1759998213.8783228,35.4
1759998213.8783228,35.4
1759998213.8783228,28.0
1759998213.9281802,44.4
1759998213.9281802,35.4
1759998213.9281802,35.4
1759998213.9281802,27.9
1759998213.9782393,44.4
1759998213.9782393,35.4
1759998213.9782393,35.4
1759998213.9782393,27.9
1759998214.0284674,44.5
1759998214.0284674,35.5
1759998214.0284674,35.5
1759998214.0284674,28.1
1759998214.0784562,44.5
1759998214.0784562,35.4
1759998214.0784562,35.4
1759998214.0784562,27.9
1759998214.1284409,44.3
1759998214.1284409,35.3
1759998214.1284409,35.3
1759998214.1284409,28.2
1759998214.1785607,44.4
1759998214.1785607,35.3
1759998214.1785607,35.3
1759998214.1785607,27.9
1759998214.2285545,44.4
1759998214.2285545,35.5
1759998214.2285545,35.5
1759998214.2285545,28.1
1759998214.2285545,27.4
1759998214.2285545,27.4
1759998214.2285545,26.8
1759998214.2285545,26.8
1759998214.2777228,44.4
1759998214.2777228,35.4
1759998214.2777228,35.4
1759998214.2777228,28.1
1759998214.329213,44.4
1759998214.329213,35.4
1759998214.329213,35.4
1759998214.329213,28.1
1759998214.3793843,44.3
1759998214.3793843,35.3
1759998214.3793843,35.3
1759998214.3793843,27.9
1759998214.4293976,44.4
1759998214.4293976,35.4
1759998214.4293976,35.4
1759998214.4293976,28.1
1759998214.4792032,44.3
1759998214.4792032,35.3
1759998214.4792032,35.3
1759998214.4792032,27.6
1759998214.5295374,44.3
1759998214.5295374,35.4
1759998214.5295374,35.4
1759998214.5295374,27.9
1759998214.5790873,44.4
1759998214.5790873,35.4
1759998214.5790873,35.4
1759998214.5790873,27.7
1759998214.6287131,44.3
1759998214.6287131,35.3
1759998214.6287131,35.3
1759998214.6287131,28.1
1759998214.6785023,44.3
1759998214.6785023,35.4
1759998214.6785023,35.4
1759998214.6785023,27.8
1759998214.7282665,44.4
1759998214.7282665,35.4
1759998214.7282665,35.4
1759998214.7282665,28.4
1759998214.778221,44.4
1759998214.778221,35.4
1759998214.778221,35.4
1759998214.778221,28.1
1759998214.8277028,44.3
1759998214.8277028,35.3
1759998214.8277028,35.3
1759998214.8277028,27.8
1759998214.878268,44.5
1759998214.878268,35.3
1759998214.878268,35.3
1759998214.878268,27.8
1759998214.9282641,44.3
1759998214.9282641,35.1
1759998214.9282641,35.1
1759998214.9282641,28.0
1759998214.9782352,44.3
1759998214.9782352,35.3
1759998214.9782352,35.3
1759998214.9782352,28.1
1759998215.0279338,44.5
1759998215.0279338,35.5
1759998215.0279338,35.5
1759998215.0279338,27.9
1759998215.0783021,44.3
1759998215.0783021,35.4
1759998215.0783021,35.4
1759998215.0783021,28.1
1759998215.1284049,44.4
1759998215.1284049,35.3
1759998215.1284049,35.3
1759998215.1284049,28.0
1759998215.1784792,44.5
1759998215.1784792,35.5
1759998215.1784792,35.5
1759998215.1784792,28.0
1759998215.2285137,44.5
1759998215.2285137,35.5
1759998215.2285137,35.5
1759998215.2285137,28.0
1759998215.2784116,44.3
1759998215.2784116,35.3
1759998215.2784116,35.3
1759998215.2784116,27.9
1759998215.3283942,44.4
1759998215.3283942,35.3
1759998215.3283942,35.3
1759998215.3283942,27.8
1759998215.3783407,44.4
1759998215.3783407,35.4
1759998215.3783407,35.4
1759998215.3783407,28.0
1759998215.428083,44.3
1759998215.428083,35.3
1759998215.428083,35.3
1759998215.428083,27.9
1759998215.4785285,44.4
1759998215.4785285,35.3
1759998215.4785285,35.3
1759998215.4785285,28.0
1759998215.5280735,44.4
1759998215.5280735,35.4
1759998215.5280735,35.4
1759998215.5280735,27.8
1759998215.577982,44.4
1759998215.577982,35.4
1759998215.577982,35.4
1759998215.577982,27.8
1759998215.6279874,44.3
1759998215.6279874,35.3
1759998215.6279874,35.3
1759998215.6279874,27.9
1759998215.6783578,44.4
1759998215.6783578,35.3
1759998215.6783578,35.3
1759998215.6783578,27.7
1759998215.7280028,44.4
1759998215.7280028,35.4
1759998215.7280028,35.4
1759998215.7280028,28.2
1759998215.777966,44.4
1759998215.777966,35.3
1759998215.777966,35.3
1759998215.777966,27.8
1759998215.8285291,44.4
1759998215.8285291,35.4
1759998215.8285291,35.4
1759998215.8285291,28.1
1759998215.8786843,44.4
1759998215.8786843,35.4
1759998215.8786843,35.4
1759998215.8786843,27.9
1759998215.9279754,44.4
1759998215.9279754,35.5
1759998215.9279754,35.5
1759998215.9279754,27.8
1759998215.978478,44.4
1759998215.978478,35.4
1759998215.978478,35.4
1759998215.978478,28.0
1759998216.028836,44.4
1759998216.028836,35.4
1759998216.028836,35.4
1759998216.028836,28.1
1759998216.0784934,44.3
1759998216.0784934,35.2
1759998216.0784934,35.2
1759998216.0784934,27.8
1759998216.1283152,44.4
1759998216.1283152,35.5
1759998216.1283152,35.5
1759998216.1283152,28.1
1759998216.1788719,44.5
1759998216.1788719,35.4
1759998216.1788719,35.4
1759998216.1788719,27.8
1759998216.2283006,44.3
1759998216.2283006,35.4
1759998216.2283006,35.4
1759998216.2283006,27.6
1759998216.2783046,44.3
1759998216.2783046,35.3
1759998216.2783046,35.3
1759998216.2783046,27.8
1759998216.3284202,44.3
1759998216.3284202,35.3
1759998216.3284202,35.3
1759998216.3284202,27.9
1759998216.3783479,44.4
1759998216.3783479,35.4
1759998216.3783479,35.4
1759998216.3783479,28.3
1759998216.4285517,44.5
1759998216.4285517,35.6
1759998216.4285517,35.6
1759998216.4285517,28.0
1759998216.4790373,44.3
1759998216.4790373,35.2
1759998216.4790373,35.2
1759998216.4790373,27.8
1759998216.5279827,44.4
1759998216.5279827,35.5
1759998216.5279827,35.5
1759998216.5279827,28.2
1759998216.5783186,44.4
1759998216.5783186,35.4
1759998216.5783186,35.4
1759998216.5783186,28.0
1759998216.628319,44.4
1759998216.628319,35.4
1759998216.628319,35.4
1759998216.628319,27.8
1759998216.6784601,44.6
1759998216.6784601,35.5
1759998216.6784601,35.5
1759998216.6784601,27.9
1759998216.7281113,44.5
1759998216.7281113,35.5
1759998216.7281113,35.5
1759998216.7281113,28.4
1759998216.778423,44.3
1759998216.778423,35.4
1759998216.778423,35.4
1759998216.778423,27.8
1759998216.828463,44.4
1759998216.828463,35.4
1759998216.828463,35.4
1759998216.828463,28.0
1759998216.8784401,44.3
1759998216.8784401,35.4
1759998216.8784401,35.4
1759998216.8784401,28.0
1759998216.9283426,44.4
1759998216.9283426,35.5
1759998216.9283426,35.5
1759998216.9283426,28.0
1759998216.9784606,44.4
1759998216.9784606,35.4
1759998216.9784606,35.4
1759998216.9784606,27.9
1759998216.9784606,25.1
1759998216.9784606,25.1
1759998217.0283537,44.4
1759998217.0283537,35.4
1759998217.0283537,35.4
1759998217.0283537,28.0
1759998217.0793297,44.3
1759998217.0793297,35.4
1759998217.0793297,35.4
1759998217.0793297,28.1
1759998217.128428,44.4
1759998217.128428,35.4
1759998217.128428,35.4
1759998217.128428,28.0
1759998217.178821,44.5
1759998217.178821,35.6
1759998217.178821,35.6
1759998217.178821,28.0
1759998217.2286513,44.3
1759998217.2286513,35.5
1759998217.2286513,35.5
1759998217.2286513,28.0
1759998217.2784853,44.4
1759998217.2784853,35.5
1759998217.2784853,35.5
1759998217.2784853,28.0
1759998217.3283176,44.3
1759998217.3283176,35.5
1759998217.3283176,35.5
1759998217.3283176,27.8
1759998217.378017,44.3
1759998217.378017,35.4
1759998217.378017,35.4
1759998217.378017,27.9
1759998217.4283266,44.3
1759998217.4283266,35.5
1759998217.4283266,35.5
1759998217.4283266,27.7
1759998217.478128,44.3
1759998217.478128,35.4
1759998217.478128,35.4
1759998217.478128,28.0
1759998217.5284464,44.4
1759998217.5284464,35.5
1759998217.5284464,35.5
1759998217.5284464,27.8
1759998217.578539,44.4
1759998217.578539,35.3
1759998217.578539,35.3
1759998217.578539,27.7
1759998217.6284149,44.4
1759998217.6284149,35.4
1759998217.6284149,35.4
1759998217.6284149,28.1
1759998217.6783845,44.3
1759998217.6783845,35.3
1759998217.6783845,35.3
1759998217.6783845,27.8
1759998217.7283823,44.4
1759998217.7283823,35.4
1759998217.7283823,35.4
1759998217.7283823,27.9
1759998217.7783864,44.4
1759998217.7783864,35.4
1759998217.7783864,35.4
1759998217.7783864,27.7
1759998217.8284328,44.3
1759998217.8284328,35.3
1759998217.8284328,35.3
1759998217.8284328,27.9
1759998217.8284328,26.6
1759998217.8783393,44.5
1759998217.8783393,35.5
1759998217.8783393,35.5
1759998217.8783393,27.8
1759998217.9283738,44.5
1759998217.9283738,35.5
1759998217.9283738,35.5
1759998217.9283738,28.0
1759998217.9784837,44.4
1759998217.9784837,35.4
1759998217.9784837,35.4
1759998217.9784837,28.0
1759998218.0283291,44.3
1759998218.0283291,35.4
1759998218.0283291,35.4
1759998218.0283291,27.9
1759998218.0781124,44.4
1759998218.0781124,35.4
1759998218.0781124,35.4
1759998218.0781124,28.0
1759998218.1281707,44.5
1759998218.1281707,35.6
1759998218.1281707,35.6
1759998218.1281707,28.0
1759998218.1788368,44.5
1759998218.1788368,35.5
1759998218.1788368,35.5
1759998218.1788368,27.9
1759998218.2285407,44.4
1759998218.2285407,35.3
1759998218.2285407,35.3
1759998218.2285407,28.0
1759998218.2285407,25.1
1759998218.2784534,44.4
1759998218.2784534,35.4
1759998218.2784534,35.4
1759998218.2784534,27.9
1759998218.3284235,44.3
1759998218.3284235,35.3
1759998218.3284235,35.3
1759998218.3284235,27.8
1759998218.3783984,44.4
1759998218.3783984,35.6
1759998218.3783984,35.6
1759998218.3783984,28.0
1759998218.4283233,44.5
1759998218.4283233,35.5
1759998218.4283233,35.5
1759998218.4283233,27.9
1759998218.478291,44.4
1759998218.478291,35.4
1759998218.478291,35.4
1759998218.478291,28.2
1759998218.528256,44.3
1759998218.528256,35.3
1759998218.528256,35.3
1759998218.528256,27.8
1759998218.5784142,44.4
1759998218.5784142,35.4
1759998218.5784142,35.4
1759998218.5784142,28.0
1759998218.6283436,44.3
1759998218.6283436,35.4
