timestamp,y
1759998193.7790585,-0.824
1759998193.7790585,0.241
1759998193.8290427,0.369
1759998193.8290427,0.095
1759998193.8290427,-0.823
1759998193.8290427,0.241
1759998193.8794868,0.369
1759998193.8794868,0.095
1759998193.8794868,-0.823
1759998193.8794868,0.243
1759998193.9298482,0.369
1759998193.9298482,0.097
1759998193.9298482,-0.823
1759998193.9298482,0.245
1759998193.9795887,0.369
1759998193.9795887,0.097
1759998193.9795887,-0.821
1759998193.9795887,0.244
1759998194.0293293,0.369
1759998194.0293293,0.095
1759998194.0293293,-0.823
1759998194.0293293,0.243
1759998194.0793228,0.369
1759998194.0793228,0.095
1759998194.0793228,-0.821
1759998194.0793228,0.244
1759998194.129692,0.369
1759998194.129692,0.096
1759998194.129692,-0.823
1759998194.129692,0.245
1759998194.1793618,0.369
1759998194.1793618,0.095
1759998194.1793618,-0.822
1759998194.1793618,0.243
1759998194.2290752,0.369
1759998194.2290752,0.094
1759998194.2290752,-0.822
1759998194.2290752,0.242
1759998194.2793257,0.369
1759998194.2793257,0.095
1759998194.2793257,-0.823
1759998194.2793257,0.245
1759998194.3288476,0.369
1759998194.3288476,0.095
1759998194.3288476,-0.823
1759998194.3288476,0.246
1759998194.3785357,0.369
1759998194.3785357,0.096
1759998194.3785357,-0.823
1759998194.3785357,0.244
1759998194.4292228,0.369
1759998194.4292228,0.095
1759998194.4292228,-0.822
1759998194.4292228,0.242
1759998194.4794576,0.369
1759998194.4794576,0.094
1759998194.4794576,-0.824
1759998194.4794576,0.243
1759998194.529035,0.369
1759998194.529035,0.095
1759998194.529035,-0.822
1759998194.529035,0.243
1759998194.5786254,0.369
1759998194.5786254,0.095
1759998194.5786254,-0.823
1759998194.5786254,0.244
1759998194.6285043,0.369
1759998194.6285043,0.095
1759998194.6285043,-0.821
1759998194.6285043,0.242
1759998194.6785553,0.369
1759998194.6785553,0.095
1759998194.6785553,-0.823
1759998194.6785553,0.241
1759998194.7288606,0.369
1759998194.7288606,0.094
1759998194.7288606,-0.822
1759998194.7288606,0.244
1759998194.7788427,0.369
1759998194.7788427,0.092
1759998194.7788427,-0.824
1759998194.7788427,0.245
1759998194.8303225,0.369
1759998194.8303225,0.094
1759998194.8303225,-0.821
1759998194.8303225,0.244
1759998194.879792,0.369
1759998194.879792,0.096
1759998194.879792,-0.822
1759998194.879792,0.244
1759998194.9289634,0.369
1759998194.9289634,0.094
1759998194.9289634,0.243
1759998194.979188,0.369
1759998194.979188,0.095
1759998194.979188,-0.824
1759998194.979188,0.246
1759998195.028891,0.369
1759998195.028891,0.093
1759998195.028891,-0.825
1759998195.028891,0.241
1759998195.0791981,0.369
1759998195.0791981,0.095
1759998195.0791981,-0.825
1759998195.0791981,0.242
1759998195.1296728,0.369
1759998195.1296728,0.094
1759998195.1296728,-0.823
1759998195.1296728,0.243
1759998195.1798055,0.369
1759998195.1798055,0.094
1759998195.1798055,-0.824
1759998195.1798055,0.242
1759998195.2299838,0.369
1759998195.2299838,0.094
1759998195.2299838,-0.822
1759998195.2299838,0.247
1759998195.2796082,0.369
1759998195.2796082,0.094
1759998195.2796082,-0.823
1759998195.2796082,0.242
1759998195.3293083,0.369
1759998195.3293083,0.093
1759998195.3293083,-0.823
1759998195.3293083,0.239
1759998195.3788836,0.369
1759998195.3788836,0.094
1759998195.3788836,-0.823
1759998195.3788836,0.241
1759998195.4291673,0.369
1759998195.4291673,0.094
1759998195.4291673,-0.823
1759998195.4291673,0.241
1759998195.479222,0.369
1759998195.479222,0.095
1759998195.479222,-0.821
1759998195.479222,0.244
1759998195.5294816,0.369
1759998195.5294816,0.095
1759998195.5294816,-0.824
1759998195.5294816,0.241
1759998195.5795417,0.369
1759998195.5795417,0.094
1759998195.5795417,-0.824
1759998195.5795417,0.243
1759998195.6295362,0.369
1759998195.6295362,0.095
1759998195.6295362,-0.824
1759998195.6295362,0.24
1759998195.679688,0.369
1759998195.679688,0.094
1759998195.679688,-0.823
1759998195.679688,0.242
1759998195.729606,0.369
1759998195.729606,0.095
1759998195.729606,-0.824
1759998195.729606,0.237
1759998195.7791846,0.369
1759998195.7791846,0.094
1759998195.7791846,-0.824
1759998195.7791846,0.241
1759998195.828957,0.369
1759998195.828957,0.092
1759998195.828957,-0.823
1759998195.828957,0.243
1759998195.8788743,0.369
1759998195.8788743,0.093
1759998195.8788743,-0.823
1759998195.8788743,0.241
1759998195.9289746,0.369
1759998195.9289746,0.094
1759998195.9289746,-0.823
1759998195.9289746,0.243
1759998195.9792361,0.369
1759998195.9792361,0.094
1759998195.9792361,-0.823
1759998195.9792361,0.241
1759998196.0293531,0.369
1759998196.0293531,0.094
1759998196.0293531,-0.822
1759998196.0293531,0.245
1759998196.0793185,0.369
1759998196.0793185,0.093
1759998196.0793185,-0.824
1759998196.0793185,0.245
1759998196.1292157,0.369
1759998196.1292157,0.093
1759998196.1292157,-0.823
1759998196.1292157,0.243
1759998196.1804159,0.369
1759998196.1804159,0.094
