elapsed_seconds,cpuTemp,cpuTime
2136.426616,50.0,2253069056.0
2137.434222,50.0,2254069248.0
2138.440619,50.0,2255069440.0
2139.450169,49.7,2256069376.0
2140.458617,49.6,2257119744.0
2141.468621,50.0,2258119680.0
2142.476815,50.1,2259119872.0
2143.484814,50.2,2260119040.0
2144.491794,49.8,2261119744.0
2145.501189,50.2,2262169344.0
2146.514621,49.9,2263169024.0
2147.522632,49.8,2264169216.0
2148.530067,50.2,2265169152.0
2149.536604,49.9,2266169088.0
2150.544644,50.0,2267169024.0
2151.553598,50.0,2268219392.0
2152.565612,49.7,2269219840.0
2153.574605,49.9,2270218752.0
2154.582952,50.0,2271218944.0
2155.589758,50.1,2272219136.0
2156.599270,50.1,2273219328.0
2157.608005,49.9,2274269440.0
2158.620003,49.8,2275269120.0
2159.627607,49.7,2276269056.0
2160.635036,49.9,2277268992.0
2161.643419,49.8,2278269184.0
2162.653127,50.0,2279319040.0
2163.665622,50.0,2280318720.0
2164.675912,50.1,2281319168.0
2165.683599,49.7,2282319616.0
2166.690644,50.2,2283320064.0
2167.699594,49.8,2286169088.0
2170.519316,49.9,2287169024.0
2171.526597,49.9,2288168704.0
2172.534278,50.3,2289168640.0
2173.540591,50.3,2290169088.0
2174.550122,50.0,2291170048.0
2175.558609,50.1,2292218880.0
2176.569211,50.0,2293219072.0
2177.576629,49.8,2294218752.0
2178.583590,50.0,2295218944.0
2179.590336,49.7,2296218368.0
2180.600073,49.9,2297219328.0
2181.609601,50.2,2298269184.0
2182.619814,49.9,2299268608.0
2183.628432,49.7,2300268800.0
2184.636350,50.0,2301269504.0
2185.644129,50.0,2302268928.0
2186.653886,50.0,2303319296.0
2187.666228,49.9,2304319232.0
2188.675736,49.9,2305319168.0
2189.683875,50.2,2306319104.0
2190.691046,50.0,2307318528.0
2191.700632,50.0,2308318720.0
2192.713606,50.0,2309369344.0
2193.722608,49.9,2310368512.0
2194.730433,49.8,2311368704.0
2195.737831,50.1,2312368896.0
2196.746918,50.0,2313368576.0
2197.755652,49.8,2314418944.0
2198.768996,50.0,2315418368.0
2199.778380,49.8,2316418560.0
2200.785697,49.9,2317418496.0
2201.792953,49.9,2318418688.0
2202.802866,50.3,2319469312.0
2203.816017,49.9,2320467712.0
2204.825452,49.8,2321467648.0
2205.831608,49.8,2322468608.0
2206.838638,49.9,2323467776.0
2207.847550,49.7,2324468224.0
2208.855878,50.1,2325518592.0
2209.868833,50.0,2326518272.0
2210.876603,49.9,2327518464.0
2211.883706,49.8,2328518400.0
2212.891064,50.0,2329519360.0
2213.899897,50.1,2330518528.0
2214.907591,50.0,2331568128.0
2215.920260,49.8,2332568576.0
2216.928686,50.1,2333568768.0
2217.936442,49.9,2334569216.0
2218.943603,50.0,2335568384.0
2219.953612,50.0,2336618752.0
2220.965619,50.0,2337618688.0
2221.975051,50.1,2338618112.0
2222.982595,50.0,2339618560.0
2223.989760,50.2,2340618496.0
2224.998884,50.2,2341618432.0
2226.008247,49.9,2342668288.0
2227.020006,50.2,2343668480.0
2228.029131,,
2234.036602,,
2240.044739,50.1,2359718400.0
2244.103539,50.0,2360768512.0
2245.116165,50.1,2361768192.0
2246.125667,50.4,2362768384.0
2247.133839,50.0,2363768064.0
2248.141484,50.2,2364768256.0
2249.152619,49.8,2365818368.0
2250.165606,49.8,2366818560.0
2251.175507,50.3,2367817984.0
2252.182475,50.1,2368818176.0
2253.189667,49.7,2369818368.0
2254.198593,50.0,2370818304.0
2255.207600,49.9,2371868416.0
2256.220527,49.9,2372867840.0
2257.229087,50.0,2373867776.0
2258.236465,50.1,2374868224.0
2259.244360,50.1,2375868160.0
2260.253593,49.9,2376918016.0
2261.265605,50.5,2377917952.0
2262.275095,50.3,2378918144.0
2263.282696,50.1,2379918080.0
2264.289673,50.1,2380917760.0
2265.298589,49.9,2381918208.0
2266.307940,50.1,2382967808.0
2267.320347,49.8,2383968256.0
2268.329115,50.0,2384967936.0
2269.336925,50.1,2385968128.0
2270.343721,50.5,2386968064.0
2271.353963,50.1,2388018688.0
2272.366629,50.2,2389018112.0
2273.376640,49.8,2390017792.0
2274.383795,49.9,2391018752.0
2275.391215,50.0,2392017664.0
2276.400903,50.2,2393017600.0
2277.410317,49.8,2394068224.0
2278.419656,50.0,2395067648.0
2279.427652,50.3,2396067840.0
2280.435595,50.1,2397067776.0
2281.443266,49.8,2398067968.0
2282.453854,50.0,2399118592.0
2283.466609,50.3,2400118272.0
2284.475738,49.5,2401118208.0
2285.482597,50.2,2402117632.0
2286.489393,50.3,2403118080.0
2287.496646,50.1,2404118272.0
2288.505619,49.9,2405167616.0
2289.518615,50.0,2406167808.0
2290.526601,50.1,2407168000.0
2291.532624,50.1,2408167424.0
2292.538617,50.1,2409167616.0
2293.544625,50.1,2410167808.0
2294.553613,50.2,2411217920.0
2295.566439,49.9,2412217600.0
2296.575588,50.0,2413217792.0
2297.582218,49.9,2414217728.0
2298.589618,50.1,2415218688.0
2299.596596,50.0,2416217600.0
2300.605515,50.1,2417268480.0
2301.618430,49.9,2418268672.0
2302.627444,50.2,2419267584.0
2303.635741,50.6,2420268800.0
2304.643681,49.9,2421267712.0
2305.652622,50.0,2422317568.0
2306.665618,50.0,2423317760.0
2307.675323,50.1,2424317440.0
2308.682637,50.3,2425317632.0
2309.689616,50.3,2426317824.0
2310.696547,49.9,2427318016.0
2311.705717,50.3,2428367616.0
2312.718608,50.2,2429367552.0
2313.727922,50.2,2430367744.0
2314.736551,50.2,2431367424.0
2315.745063,50.1,2432367616.0
2316.754502,50.1,2433417472.0
2317.767634,50.1,2434417920.0
2318.776639,50.0,2435417856.0
2319.784088,50.5,2436417536.0
2320.792152,50.0,2437417728.0
2321.801690,50.0,2438417664.0
2322.811192,50.3,2439468288.0
2323.822015,50.4,2440467712.0
2324.829593,49.9,2441467904.0
2325.837348,50.3,2442467840.0
2326.844550,50.1,2443467520.0
2327.853608,50.2,2444518144.0
2328.866612,50.1,2445518080.0
2329.875900,50.2,2446518016.0
2330.883590,50.1,2447517440.0
2331.891029,50.2,2448517632.0
2332.900925,50.1,2449518080.0
2333.909892,50.0,2450567936.0
2334.921946,50.1,2451567616.0
2335.929621,50.1,2452567552.0
2336.937334,49.9,2453568000.0
2337.944919,50.1,2454567936.0
2338.954736,50.1,2455617792.0
2339.967526,50.1,2456618240.0
2340.976657,50.0,2457617664.0
2341.983904,50.2,2458617600.0
2342.991498,50.0,2459617792.0
2343.999605,50.1,2460617984.0
2345.007632,50.2,2461667840.0
2346.021515,50.1,2462667520.0
2347.029831,50.5,2463667456.0
2348.037696,,
2354.047120,,
2360.054628,50.2,2479817472.0
2364.171340,50.4,2480816896.0
2365.178609,50.3,2481817600.0
2366.186542,50.4,2482817024.0
2367.194411,50.1,2483817216.0
2368.204905,50.1,2484867584.0
2369.218291,50.2,2485867520.0
2370.227882,50.5,2486867456.0
2371.236541,50.1,2487867392.0
2372.244379,50.2,2488867072.0
2373.254809,50.5,2489917440.0
2374.268303,50.2,2490917632.0
2375.278051,50.2,2491917568.0
2376.285666,50.2,2492917504.0
2377.293070,50.4,2493917184.0
2378.302340,50.1,2494917632.0
2379.314620,50.3,2495967232.0
2380.322604,50.0,2496967424.0
2381.330762,50.0,2497967104.0
2382.339497,50.4,2498967040.0
2383.347565,50.3,2499966976.0
2384.356602,50.3,2501017088.0
2385.370869,50.5,2502017280.0
2386.378637,50.4,2503017984.0
2387.386702,50.4,2504017408.0
2388.393915,50.2,2505017344.0
2389.404615,50.2,2506066944.0
2390.417900,50.6,2507067136.0
2391.428249,50.2,2508067072.0
2392.435698,50.0,2509066496.0
2393.442658,50.1,2510066688.0
2394.453435,50.4,2511116800.0
2395.465625,50.3,2512117504.0
2396.474606,50.2,2513117184.0
2397.481612,50.2,2514116864.0
2398.488988,50.2,2515117568.0
2399.496023,50.4,2516116736.0
2400.505608,50.1,2517167104.0
2401.518591,50.4,2518167808.0
2402.526622,50.1,2519166720.0
2403.534182,50.2,2520166144.0
2404.541601,49.9,2521166592.0
2405.549912,50.4,2522166784.0
2406.558596,50.1,2523216896.0
2407.571290,50.2,2524216832.0
2408.581549,50.5,2525216768.0
2409.589491,50.1,2526216704.0
2410.597229,50.4,2527216896.0
2411.605608,50.2,2528267520.0
2412.618610,50.4,2529266944.0
2413.628538,50.1,2530267136.0
2414.636705,50.5,2531266560.0
2415.644626,50.3,2532267008.0
2416.654749,50.4,2533316864.0
2417.666624,50.3,2534316288.0
2418.676442,50.6,2535316480.0
2419.683627,50.2,2536316672.0
2420.691175,49.9,2537316608.0
2421.699620,50.0,2538316800.0
2422.708363,50.3,2539366656.0
2423.721052,50.0,2540366592.0
2424.729639,50.4,2541366528.0
2425.737950,50.3,2542366720.0
2426.746017,50.2,2543366144.0
2427.755151,50.3,2544416256.0
2428.767658,50.1,2545416704.0
2429.776807,50.6,2546416640.0
2430.783599,50.0,2547415808.0
2431.790610,50.3,2548416512.0
2432.797971,50.3,2549416192.0
2433.807438,50.3,2550466304.0
2434.820900,50.7,2551466496.0
2435.830273,50.4,2552466432.0
2436.838104,50.6,2553466368.0
2437.844981,50.4,2554466560.0
2438.854884,50.1,2555516672.0
2439.867861,50.4,2556516096.0
2440.877662,50.2,2557516032.0
2441.885597,50.3,2558516480.0
2442.892493,50.5,2559516416.0
2443.901636,50.4,2560516096.0
2444.910619,50.2,2561566720.0
2445.922466,50.6,2562566912.0
2446.931185,50.2,2563566592.0
2447.938625,50.2,2564566272.0
2448.946017,50.7,2565566208.0
2449.955603,50.6,2566616576.0
2450.967633,50.1,2567615744.0
2451.977131,50.3,2568615936.0
2452.984910,50.1,2569615872.0
2453.992278,50.2,2570616576.0
2455.000634,50.3,2571616000.0
2456.009406,50.3,2572666112.0
2457.021895,50.3,2573666048.0
2458.029707,50.1,2574666496.0
2459.037247,50.1,2575666432.0
2460.044367,50.6,2576666112.0
2461.054831,50.2,2577716480.0
2462.067893,50.2,2578716160.0
2463.076903,50.2,2579716352.0
2464.084897,50.3,2580716032.0
2465.093184,50.4,2581716736.0
2466.102326,50.2,2582716672.0
2467.111789,50.4,2583766016.0
2468.121607,,
2474.129597,,
2480.137420,50.5,2599865600.0
2484.229597,50.3,2600865024.0
2485.235644,50.1,2601865728.0
2486.242634,50.8,2602866176.0
2487.252594,50.3,2603866112.0
2488.261278,50.6,2604915712.0
2489.271623,50.3,2605915904.0
2490.279590,50.5,2606915840.0
2491.286772,50.3,2607915008.0
2492.294783,50.2,2608915200.0
2493.303673,50.7,2609965056.0
2494.316965,50.7,2610965760.0
2495.325652,50.6,2611964928.0
2496.332397,50.3,2612964864.0
2497.339598,50.0,2613964800.0
2498.347352,50.2,2614964736.0
2499.355669,50.3,2616014848.0
2500.367609,50.8,2617016320.0
2501.376952,50.5,2618015744.0
2502.385236,50.3,2619015680.0
2503.393203,50.5,2620016384.0
2504.403006,50.6,2621015808.0
2505.417398,50.4,2622065664.0
2506.427394,50.4,2623065344.0
2507.434869,50.4,2624065792.0
2508.441896,50.7,2625065216.0
2509.451783,50.2,2626065664.0
2510.460607,50.6,2627115520.0
2511.471967,50.8,2628115456.0
2512.480428,50.7,2629115904.0
2513.487871,50.4,2630115584.0
2514.496190,50.5,2631115008.0
2515.506321,50.1,2632165632.0
2516.520267,50.5,2633165824.0
2517.530139,50.6,2634165760.0
2518.537834,50.5,2635166208.0
2519.545619,50.3,2636165632.0
2520.555908,50.2,2637215488.0
2521.568605,50.2,2638215680.0
2522.578635,50.4,2639215872.0
2523.586617,50.3,2640215808.0
2524.593602,50.2,2641215488.0
2525.603025,50.1,2642215680.0
2526.612713,50.5,2643265536.0
2527.622014,50.6,2644266496.0
2528.630409,50.5,2645265664.0
2529.638414,49.9,2646265088.0
2530.646527,50.3,2647265536.0
2531.656961,50.7,2648315904.0
2532.671134,50.4,2649314816.0
2533.679648,50.2,2650315264.0
2534.686596,50.7,2651315456.0
2535.692594,50.4,2652315648.0
2536.700377,50.6,2653315840.0
2537.710258,50.5,2654365696.0
2538.721618,50.5,2655365632.0
2539.730702,50.6,2656365312.0
2540.738368,50.2,2657365504.0
2541.746159,50.5,2658365440.0
2542.756662,50.6,2659415808.0
2543.769520,50.4,2660415488.0
2544.778947,50.3,2661415680.0
2545.787124,50.4,2662415616.0
2546.795630,50.4,2663415808.0
2547.805621,50.2,2664465664.0
2548.817593,50.3,2665465088.0
2549.827167,50.2,2666465024.0
2550.834608,50.7,2667465216.0
2551.841604,50.3,2668464896.0
2552.848650,50.5,2669465088.0
2553.857472,50.5,2670515200.0
2554.871149,50.5,2671514880.0
2555.879603,50.5,2672515840.0
2556.886564,50.2,2673515264.0
2557.893949,50.6,2674514944.0
