elapsed_seconds,cpuTemp,cpuTime
6658.258742,57.2,6822269440.0
6659.266655,57.1,6823269888.0
6660.279030,57.3,6824320000.0
6661.295262,57.3,6825318912.0
6662.303407,57.2,6826319360.0
6663.309409,57.0,6827318272.0
6664.316705,57.2,6828318720.0
6665.328164,57.0,6829369856.0
6666.343393,57.2,6830368768.0
6667.352417,57.0,6831369216.0
6668.358403,57.2,6832369152.0
6669.365423,57.5,6833368576.0
6670.377289,57.2,6834419200.0
6671.392784,57.2,6835419648.0
6672.402410,57.2,6836419072.0
6673.410569,57.2,6837418496.0
6674.419399,57.0,6838418944.0
6675.430603,57.2,6839469568.0
6676.445406,57.0,6840469504.0
6677.453417,57.4,6841469952.0
6678.460773,57.2,6842469376.0
6679.469419,57.2,6843468800.0
6680.479437,57.1,6844518400.0
6681.494127,57.0,6845518848.0
6682.502408,57.0,6846518784.0
6683.510511,57.1,6847519744.0
6684.520442,57.2,6848519680.0
6685.532015,57.3,6849569280.0
6686.546808,56.7,6850568704.0
6687.554412,57.2,6851569152.0
6688.561819,57.0,6852568576.0
6689.571412,57.3,6853568512.0
6690.581199,57.2,6854619136.0
6691.595969,57.2,6855618560.0
6692.604397,57.0,6856618496.0
6693.611290,57.0,6857619456.0
6694.620411,57.0,6858620416.0
6695.630423,57.2,6859668992.0
6696.645041,57.0,6860669440.0
6697.653400,57.2,6861669888.0
6698.660771,56.9,6862668800.0
6699.671407,57.3,6863668224.0
6700.680417,57.3,6864719360.0
6701.694405,56.8,6865718272.0
6702.703475,57.2,6866719232.0
6703.710400,57.3,6867718656.0
6704.718420,57.3,6868718592.0
6705.727887,57.0,6869769216.0
6706.743061,,
6712.752442,,
6718.760639,57.2,6885868544.0
6722.845436,56.9,6886867968.0
6723.853397,57.3,6887866368.0
6724.860127,57.3,6888865792.0
6725.868469,57.2,6889866752.0
6726.879454,57.2,6890916864.0
6727.893583,57.3,6891916800.0
6728.902397,56.8,6892916736.0
6729.910406,57.2,6893916672.0
6730.918410,57.5,6894916608.0
6731.928053,57.0,6895966720.0
6732.943306,57.2,6896966656.0
6733.952408,57.0,6897966080.0
6734.959404,57.0,6898966528.0
6735.967322,56.8,6899966464.0
6736.978355,57.2,6901018624.0
6737.992405,57.3,6902017536.0
6739.002428,57.2,6903018496.0
6740.010418,57.0,6904017920.0
6741.018424,57.0,6905017856.0
6742.027907,57.0,6906068480.0
6743.043911,57.2,6907067904.0
6744.053396,57.0,6908068352.0
6745.059410,57.2,6909067776.0
6746.068422,57.0,6910067712.0
6747.079884,57.3,6911117824.0
6748.094529,57.4,6912118272.0
6749.103432,57.2,6913117184.0
6750.111417,57.0,6914119168.0
6751.121424,57.2,6915118080.0
6752.131456,56.8,6916169216.0
6753.147603,57.1,6917167104.0
6754.155462,57.0,6918168576.0
6755.162405,56.8,6919169024.0
6756.172398,57.0,6920167424.0
6757.181924,57.0,6921218048.0
6758.196309,57.2,6922218496.0
6759.204418,57.2,6923217920.0
6760.211409,57.1,6924217856.0
6761.219727,57.4,6925218304.0
6762.230024,57.2,6926268416.0
6763.245042,57.0,6927267840.0
6764.253617,57.3,6928267264.0
6765.260993,57.3,6929267712.0
6766.270438,57.0,6930268160.0
6767.280606,57.2,6931318784.0
6768.295001,57.2,6932317696.0
6769.303891,56.8,6933318656.0
6770.312410,57.5,6934317568.0
6771.322503,57.0,6935317504.0
6772.332067,57.3,6936367616.0
6773.346742,57.3,6937368064.0
6774.354413,57.4,6938366976.0
6775.361409,57.5,6939366912.0
6776.371417,57.3,6940367872.0
6777.381178,57.4,6941417984.0
6778.395392,57.3,6942417408.0
6779.403433,57.4,6943417856.0
6780.410419,57.2,6944417792.0
6781.421271,57.4,6945417728.0
6782.431399,57.2,6946467840.0
6783.445865,57.1,6947467264.0
6784.454430,57.2,6948467200.0
6785.461393,57.3,6949467136.0
6786.469471,56.9,6950467072.0
6787.479404,57.2,6951518208.0
6788.493392,57.5,6952516608.0
6789.501400,57.2,6953517568.0
6790.508575,57.2,6954516992.0
6791.516318,57.5,6955516928.0
6792.527407,57.0,6956517888.0
6793.543453,57.3,6957567488.0
6794.553433,57.2,6958566912.0
6795.560367,57.0,6959567360.0
6796.568424,57.2,6960567808.0
6797.579440,57.0,6961617920.0
6798.594412,57.3,6962616832.0
6799.603405,57.3,6963617280.0
6800.609489,57.4,6964617728.0
6801.615445,57.3,6965617152.0
6802.626412,57.2,6966617600.0
6803.637446,57.4,6967667200.0
6804.647791,57.3,6968667648.0
6805.655340,56.9,6969667072.0
6806.663408,57.0,6970667008.0
6807.673393,57.0,6971667968.0
6808.682412,57.2,6972716544.0
6809.696887,57.2,6973717504.0
6810.704466,57.3,6974717440.0
6811.711579,57.3,6975717376.0
6812.720427,57.0,6976716800.0
6813.730805,57.2,6977767424.0
6814.746403,57.5,6978767872.0
6815.755454,57.8,6979767296.0
6816.763062,57.2,6980767232.0
6817.772393,57.3,6981767680.0
6818.782457,57.2,6982817792.0
6819.797411,57.3,6983817216.0
6820.805562,57.3,6984816640.0
6821.813265,56.8,6985816576.0
6822.824824,57.4,6986817024.0
6823.835550,57.2,6987866624.0
6824.849738,57.0,6988867584.0
6825.857930,57.3,6989866496.0
